# z rho mu
17 2.30481e-06 0
17.5 2.30481e-06 0
17.5 2.36945e-06 0
18 2.36945e-06 0
18 2.44369e-06 0
18.5 2.44369e-06 0
18.5 2.52664e-06 0
19 2.52664e-06 0
19 2.61677e-06 0
19.5 2.61677e-06 0
19.5 2.71205e-06 0
20 2.71205e-06 0
20 2.81e-06 0
20.5 2.81e-06 0
20.5 2.90795e-06 0
21 2.90795e-06 0
21 3.00323e-06 0
21.5 3.00323e-06 0
21.5 3.09336e-06 0
22 3.09336e-06 0
22 3.17631e-06 0
22.5 3.17631e-06 0
22.5 3.25055e-06 0
23 3.25055e-06 0
23 3.31519e-06 0
23.5 3.31519e-06 0
23.5 3.36992e-06 0
24 3.36992e-06 0
24 3.415e-06 0
24.5 3.415e-06 0
24.5 3.45111e-06 0
25 3.45111e-06 0
25 3.47924e-06 0
25.5 3.47924e-06 0
25.5 3.50055e-06 0
26 3.50055e-06 0
26 3.51622e-06 0
26.5 3.51622e-06 0
26.5 3.52738e-06 0
27 3.52738e-06 0
27 3.53504e-06 0
27.5 3.53504e-06 0
27.5 3.53998e-06 0
28 3.53998e-06 0
28 3.54281e-06 0
28.5 3.54281e-06 0
28.5 3.54385e-06 0
29 3.54385e-06 0
29 3.54321e-06 0
29.5 3.54321e-06 0
29.5 3.54068e-06 0
30 3.54068e-06 0
30 3.53577e-06 0
30.5 3.53577e-06 0
30.5 3.52761e-06 0
31 3.52761e-06 0
31 3.51497e-06 0
31.5 3.51497e-06 0
31.5 3.49619e-06 0
32 3.49619e-06 0
32 3.46918e-06 0
32.5 3.46918e-06 0
32.5 3.43148e-06 0
33 3.43148e-06 0
33 3.38032e-06 0
33.5 3.38032e-06 0
33.5 3.31284e-06 0
34 3.31284e-06 0
34 3.22629e-06 0
34.5 3.22629e-06 0
34.5 3.11836e-06 0
35 3.11836e-06 0
35 2.98755e-06 0
35.5 2.98755e-06 0
35.5 2.83348e-06 0
36 2.83348e-06 0
36 2.65725e-06 0
36.5 2.65725e-06 0
36.5 2.46157e-06 0
37 2.46157e-06 0
37 2.25089e-06 0
37.5 2.25089e-06 0
37.5 2.03116e-06 0
38 2.03116e-06 0
38 1.80955e-06 0
38.5 1.80955e-06 0
38.5 1.59387e-06 0
39 1.59387e-06 0
39 1.39192e-06 0
39.5 1.39192e-06 0
39.5 1.2108e-06 0
40 1.2108e-06 0
40 1.05619e-06 0
40.5 1.05619e-06 0
40.5 9.3188e-07 0
41 9.3188e-07 0
41 8.39444e-07 0
41.5 8.39444e-07 0
41.5 7.78227e-07 0
42 7.78227e-07 0
42 7.45585e-07 0
42.5 7.45585e-07 0
42.5 7.37332e-07 0
43 7.37332e-07 0
43 7.48301e-07 0
43.5 7.48301e-07 0
43.5 7.72899e-07 0
44 7.72899e-07 0
44 8.05573e-07 0
44.5 8.05573e-07 0
44.5 8.4111e-07 0
45 8.4111e-07 0
45 8.74792e-07 0
45.5 8.74792e-07 0
45.5 9.02411e-07 0
46 9.02411e-07 0
46 9.20256e-07 0
46.5 9.20256e-07 0
46.5 9.25115e-07 0
47 9.25115e-07 0
47 9.1437e-07 0
47.5 9.1437e-07 0
47.5 8.86182e-07 0
48 8.86182e-07 0
48 8.39737e-07 0
48.5 8.39737e-07 0
48.5 7.75472e-07 0
49 7.75472e-07 0
49 6.95198e-07 0
49.5 6.95198e-07 0
49.5 6.02056e-07 0
50 6.02056e-07 0
50 5.00259e-07 0
50.5 5.00259e-07 0
50.5 3.94658e-07 0
51 3.94658e-07 0
51 2.9019e-07 0
51.5 2.9019e-07 0
51.5 1.91317e-07 0
52 1.91317e-07 0
52 1.01567e-07 0
52.5 1.01567e-07 0
52.5 2.32401e-08 0
53 2.32401e-08 0
53 -4.26708e-08 0
53.5 -4.26708e-08 0
53.5 -9.63596e-08 0
54 -9.63596e-08 0
54 -1.38946e-07 0
54.5 -1.38946e-07 0
54.5 -1.7214e-07 0
55 -1.7214e-07 0
55 -1.97908e-07 0
55.5 -1.97908e-07 0
55.5 -2.18194e-07 0
56 -2.18194e-07 0
56 -2.34716e-07 0
56.5 -2.34716e-07 0
56.5 -2.48865e-07 0
57 -2.48865e-07 0
57 -2.61669e-07 0
57.5 -2.61669e-07 0
57.5 -2.7381e-07 0
58 -2.7381e-07 0
58 -2.85675e-07 0
58.5 -2.85675e-07 0
58.5 -2.97418e-07 0
59 -2.97418e-07 0
59 -3.09017e-07 0
59.5 -3.09017e-07 0
59.5 -3.20329e-07 0
60 -3.20329e-07 0
60 -3.31131e-07 0
60.5 -3.31131e-07 0
60.5 -3.41155e-07 0
61 -3.41155e-07 0
61 -3.50117e-07 0
61.5 -3.50117e-07 0
61.5 -3.57742e-07 0
62 -3.57742e-07 0
62 -3.63782e-07 0
62.5 -3.63782e-07 0
62.5 -3.68031e-07 0
63 -3.68031e-07 0
63 -3.70343e-07 0
63.5 -3.70343e-07 0
63.5 -3.70636e-07 0
64 -3.70636e-07 0
64 -3.689e-07 0
64.5 -3.689e-07 0
64.5 -3.65197e-07 0
65 -3.65197e-07 0
65 -3.59655e-07 0
65.5 -3.59655e-07 0
65.5 -3.52465e-07 0
66 -3.52465e-07 0
66 -3.43867e-07 0
66.5 -3.43867e-07 0
66.5 -3.34134e-07 0
67 -3.34134e-07 0
67 -3.23559e-07 0
67.5 -3.23559e-07 0
67.5 -3.12433e-07 0
68 -3.12433e-07 0
68 -3.01027e-07 0
68.5 -3.01027e-07 0
68.5 -2.89563e-07 0
69 -2.89563e-07 0
69 -2.78189e-07 0
69.5 -2.78189e-07 0
69.5 -2.66939e-07 0
70 -2.66939e-07 0
70 -2.5569e-07 0
70.5 -2.5569e-07 0
70.5 -2.44103e-07 0
71 -2.44103e-07 0
71 -2.31564e-07 0
71.5 -2.31564e-07 0
71.5 -2.17131e-07 0
72 -2.17131e-07 0
72 -1.99492e-07 0
72.5 -1.99492e-07 0
72.5 -1.76974e-07 0
73 -1.76974e-07 0
73 -1.47618e-07 0
73.5 -1.47618e-07 0
73.5 -1.09333e-07 0
74 -1.09333e-07 0
74 -6.01542e-08 0
74.5 -6.01542e-08 0
74.5 1.43481e-09 0
75 1.43481e-09 0
75 7.61437e-08 0
75.5 7.61437e-08 0
75.5 1.63556e-07 0
76 1.63556e-07 0
76 2.61924e-07 0
76.5 2.61924e-07 0
76.5 3.68148e-07 0
77 3.68148e-07 0
77 4.77968e-07 0
77.5 4.77968e-07 0
77.5 5.86367e-07 0
78 5.86367e-07 0
78 6.88113e-07 0
78.5 6.88113e-07 0
78.5 7.78339e-07 0
79 7.78339e-07 0
79 8.53058e-07 0
79.5 8.53058e-07 0
79.5 9.09496e-07 0
80 9.09496e-07 0
80 9.4622e-07 0
80.5 9.4622e-07 0
80.5 9.63041e-07 0
81 9.63041e-07 0
81 9.60764e-07 0
81.5 9.60764e-07 0
81.5 9.40868e-07 0
82 9.40868e-07 0
82 9.0521e-07 0
82.5 9.0521e-07 0
82.5 8.55827e-07 0
83 8.55827e-07 0
83 7.94849e-07 0
83.5 7.94849e-07 0
83.5 7.24528e-07 0
84 7.24528e-07 0
84 6.47305e-07 0
84.5 6.47305e-07 0
84.5 5.65856e-07 0
85 5.65856e-07 0
85 4.83069e-07 0
85.5 4.83069e-07 0
85.5 4.01908e-07 0
86 4.01908e-07 0
86 3.25199e-07 0
86.5 3.25199e-07 0
86.5 2.55372e-07 0
87 2.55372e-07 0
87 1.94223e-07 0
87.5 1.94223e-07 0
87.5 1.42775e-07 0
88 1.42775e-07 0
88 1.01235e-07 0
88.5 1.01235e-07 0
88.5 6.90888e-08 0
89 6.90888e-08 0
89 4.52768e-08 0
89.5 4.52768e-08 0
89.5 2.84169e-08 0
90 2.84169e-08 0
90 1.70257e-08 0
90.5 1.70257e-08 0
90.5 9.69682e-09 0
91 9.69682e-09 0
91 5.21911e-09 0
91.5 5.21911e-09 0
91.5 2.63109e-09 0
92 2.63109e-09 0
92 1.22397e-09 0
92.5 1.22397e-09 0
92.5 5.10641e-10 0
93 5.10641e-10 0
93 1.78571e-10 0
93.5 1.78571e-10 0
93.5 4.08069e-11 0
94 4.08069e-11 0
94 -6.53828e-12 0
94.5 -6.53828e-12 0
94.5 0 0
95 0 0
95 0 0
95.5 0 0
95.5 0 0
96 0 0
96 0 0
96.5 0 0
96.5 0 0
97 0 0
97 0 0
97.5 0 0
97.5 0 0
98 0 0
98 0 0
98.5 0 0
98.5 0 0
99 0 0
99 0 0
99.5 0 0
99.5 0 0
100 0 0
100 0 0
110 0 0
