# z rho mu
17 2.30481e-06 0
17.5 2.30481e-06 0
17.5 2.36945e-06 0
18 2.36945e-06 0
18 2.44369e-06 0
18.5 2.44369e-06 0
18.5 2.52664e-06 0
19 2.52664e-06 0
19 2.61677e-06 0
19.5 2.61677e-06 0
19.5 2.71205e-06 0
20 2.71205e-06 0
20 2.81e-06 0
20.5 2.81e-06 0
20.5 2.90795e-06 0
21 2.90795e-06 0
21 3.00323e-06 0
21.5 3.00323e-06 0
21.5 3.09336e-06 0
22 3.09336e-06 0
22 3.17631e-06 0
22.5 3.17631e-06 0
22.5 3.25055e-06 0
23 3.25055e-06 0
23 3.31519e-06 0
23.5 3.31519e-06 0
23.5 3.36992e-06 0
24 3.36992e-06 0
24 3.41501e-06 0
24.5 3.41501e-06 0
24.5 3.45113e-06 0
25 3.45113e-06 0
25 3.47927e-06 0
25.5 3.47927e-06 0
25.5 3.50061e-06 0
26 3.50061e-06 0
26 3.51634e-06 0
26.5 3.51634e-06 0
26.5 3.52764e-06 0
27 3.52764e-06 0
27 3.53553e-06 0
27.5 3.53553e-06 0
27.5 3.54091e-06 0
28 3.54091e-06 0
28 3.54452e-06 0
28.5 3.54452e-06 0
28.5 3.54694e-06 0
29 3.54694e-06 0
29 3.54861e-06 0
29.5 3.54861e-06 0
29.5 3.54989e-06 0
30 3.54989e-06 0
30 3.55107e-06 0
30.5 3.55107e-06 0
30.5 3.55241e-06 0
31 3.55241e-06 0
31 3.55415e-06 0
31.5 3.55415e-06 0
31.5 3.55653e-06 0
32 3.55653e-06 0
32 3.55981e-06 0
32.5 3.55981e-06 0
32.5 3.56421e-06 0
33 3.56421e-06 0
33 3.56996e-06 0
33.5 3.56996e-06 0
33.5 3.57717e-06 0
34 3.57717e-06 0
34 3.58579e-06 0
34.5 3.58579e-06 0
34.5 3.59554e-06 0
35 3.59554e-06 0
35 3.60583e-06 0
35.5 3.60583e-06 0
35.5 3.61569e-06 0
36 3.61569e-06 0
36 3.62377e-06 0
36.5 3.62377e-06 0
36.5 3.62837e-06 0
37 3.62837e-06 0
37 3.62763e-06 0
37.5 3.62763e-06 0
37.5 3.6197e-06 0
38 3.6197e-06 0
38 3.60303e-06 0
38.5 3.60303e-06 0
38.5 3.57665e-06 0
39 3.57665e-06 0
39 3.54042e-06 0
39.5 3.54042e-06 0
39.5 3.4951e-06 0
40 3.4951e-06 0
40 3.44232e-06 0
40.5 3.44232e-06 0
40.5 3.38442e-06 0
41 3.38442e-06 0
41 3.3241e-06 0
41.5 3.3241e-06 0
41.5 3.26403e-06 0
42 3.26403e-06 0
42 3.20652e-06 0
42.5 3.20652e-06 0
42.5 3.15321e-06 0
43 3.15321e-06 0
43 3.10495e-06 0
43.5 3.10495e-06 0
43.5 3.06167e-06 0
44 3.06167e-06 0
44 3.02236e-06 0
44.5 3.02236e-06 0
44.5 2.98512e-06 0
45 2.98512e-06 0
45 2.94702e-06 0
45.5 2.94702e-06 0
45.5 2.90418e-06 0
46 2.90418e-06 0
46 2.8518e-06 0
46.5 2.8518e-06 0
46.5 2.78441e-06 0
47 2.78441e-06 0
47 2.69638e-06 0
47.5 2.69638e-06 0
47.5 2.58268e-06 0
48 2.58268e-06 0
48 2.43976e-06 0
48.5 2.43976e-06 0
48.5 2.26644e-06 0
49 2.26644e-06 0
49 2.06452e-06 0
49.5 2.06452e-06 0
49.5 1.83897e-06 0
50 1.83897e-06 0
50 1.59757e-06 0
50.5 1.59757e-06 0
50.5 1.35001e-06 0
51 1.35001e-06 0
51 1.1067e-06 0
51.5 1.1067e-06 0
51.5 8.77372e-07 0
52 8.77372e-07 0
52 6.69967e-07 0
52.5 6.69967e-07 0
52.5 4.898e-07 0
53 4.898e-07 0
53 3.39297e-07 0
53.5 3.39297e-07 0
53.5 2.18172e-07 0
54 2.18172e-07 0
54 1.23984e-07 0
54.5 1.23984e-07 0
54.5 5.28861e-08 0
55 5.28861e-08 0
55 3.84903e-10 0
55.5 3.84903e-10 0
55.5 -3.80044e-08 0
56 -3.80044e-08 0
56 -6.63013e-08 0
56.5 -6.63013e-08 0
56.5 -8.78064e-08 0
57 -8.78064e-08 0
57 -1.05024e-07 0
57.5 -1.05024e-07 0
57.5 -1.19708e-07 0
58 -1.19708e-07 0
58 -1.32982e-07 0
58.5 -1.32982e-07 0
58.5 -1.45474e-07 0
59 -1.45474e-07 0
59 -1.57457e-07 0
59.5 -1.57457e-07 0
59.5 -1.68957e-07 0
60 -1.68957e-07 0
60 -1.79848e-07 0
60.5 -1.79848e-07 0
60.5 -1.89912e-07 0
61 -1.89912e-07 0
61 -1.98892e-07 0
61.5 -1.98892e-07 0
61.5 -2.06524e-07 0
62 -2.06524e-07 0
62 -2.12566e-07 0
62.5 -2.12566e-07 0
62.5 -2.16817e-07 0
63 -2.16817e-07 0
63 -2.19129e-07 0
63.5 -2.19129e-07 0
63.5 -2.19423e-07 0
64 -2.19423e-07 0
64 -2.17687e-07 0
64.5 -2.17687e-07 0
64.5 -2.13983e-07 0
65 -2.13983e-07 0
65 -2.0844e-07 0
65.5 -2.0844e-07 0
65.5 -2.01249e-07 0
66 -2.01249e-07 0
66 -1.92646e-07 0
66.5 -1.92646e-07 0
66.5 -1.82902e-07 0
67 -1.82902e-07 0
67 -1.72302e-07 0
67.5 -1.72302e-07 0
67.5 -1.61118e-07 0
68 -1.61118e-07 0
68 -1.49587e-07 0
68.5 -1.49587e-07 0
68.5 -1.37864e-07 0
69 -1.37864e-07 0
69 -1.25975e-07 0
69.5 -1.25975e-07 0
69.5 -1.13737e-07 0
70 -1.13737e-07 0
70 -1.00667e-07 0
70.5 -1.00667e-07 0
70.5 -8.58589e-08 0
71 -8.58589e-08 0
71 -6.78477e-08 0
71.5 -6.78477e-08 0
71.5 -4.44813e-08 0
72 -4.44813e-08 0
72 -1.2837e-08 0
72.5 -1.2837e-08 0
72.5 3.07669e-08 0
73 3.07669e-08 0
73 9.06091e-08 0
73.5 9.06091e-08 0
73.5 1.7121e-07 0
74 1.7121e-07 0
74 2.76775e-07 0
74.5 2.76775e-07 0
74.5 4.10477e-07 0
75 4.10477e-07 0
75 5.73694e-07 0
75.5 5.73694e-07 0
75.5 7.65339e-07 0
76 7.65339e-07 0
76 9.81494e-07 0
76.5 9.81494e-07 0
76.5 1.21545e-06 0
77 1.21545e-06 0
77 1.45829e-06 0
77.5 1.45829e-06 0
77.5 1.69984e-06 0
78 1.69984e-06 0
78 1.93003e-06 0
78.5 1.93003e-06 0
78.5 2.14014e-06 0
79 2.14014e-06 0
79 2.32391e-06 0
79.5 2.32391e-06 0
79.5 2.47815e-06 0
80 2.47815e-06 0
80 2.60279e-06 0
80.5 2.60279e-06 0
80.5 2.7005e-06 0
81 2.7005e-06 0
81 2.77583e-06 0
81.5 2.77583e-06 0
81.5 2.83437e-06 0
82 2.83437e-06 0
82 2.8819e-06 0
82.5 2.8819e-06 0
82.5 2.92377e-06 0
83 2.92377e-06 0
83 2.96455e-06 0
83.5 2.96455e-06 0
83.5 3.0079e-06 0
84 3.0079e-06 0
84 3.05652e-06 0
84.5 3.05652e-06 0
84.5 3.11219e-06 0
85 3.11219e-06 0
85 3.17574e-06 0
85.5 3.17574e-06 0
85.5 3.24705e-06 0
86 3.24705e-06 0
86 3.32503e-06 0
86.5 3.32503e-06 0
86.5 3.40769e-06 0
87 3.40769e-06 0
87 3.49235e-06 0
87.5 3.49235e-06 0
87.5 3.57595e-06 0
88 3.57595e-06 0
88 3.6554e-06 0
88.5 3.6554e-06 0
88.5 3.72801e-06 0
89 3.72801e-06 0
89 3.79179e-06 0
89.5 3.79179e-06 0
89.5 3.8456e-06 0
90 3.8456e-06 0
90 3.88919e-06 0
90.5 3.88919e-06 0
90.5 3.92312e-06 0
91 3.92312e-06 0
91 3.94846e-06 0
91.5 3.94846e-06 0
91.5 3.96664e-06 0
92 3.96664e-06 0
92 3.97916e-06 0
92.5 3.97916e-06 0
92.5 3.98744e-06 0
93 3.98744e-06 0
93 3.99271e-06 0
93.5 3.99271e-06 0
93.5 3.99592e-06 0
94 3.99592e-06 0
94 3.9978e-06 0
94.5 3.9978e-06 0
94.5 4e-06 0
95 4e-06 0
95 4e-06 0
95.5 4e-06 0
95.5 4e-06 0
96 4e-06 0
96 4e-06 0
96.5 4e-06 0
96.5 4e-06 0
97 4e-06 0
97 4e-06 0
97.5 4e-06 0
97.5 4e-06 0
98 4e-06 0
98 4e-06 0
98.5 4e-06 0
98.5 4e-06 0
99 4e-06 0
99 4e-06 0
99.5 4e-06 0
99.5 4e-06 0
100 4e-06 0
100 4e-06 0
110 4e-06 0
