# z rho mu P theta
164.787 4.59458e-06 0 0 270
164.787 4.59458e-06 0 0 270
165.287 4.59458e-06 0 0 270
165.287 4.59458e-06 0 0 270
165.787 4.59458e-06 0 0 270
165.787 4.59457e-06 0 0 270
166.287 4.59457e-06 0 0 270
166.287 4.59456e-06 0 0 270
166.787 4.59456e-06 0 0 270
166.787 4.59454e-06 0 0 270
167.287 4.59454e-06 0 0 270
167.287 4.59451e-06 0 0 270
167.787 4.59451e-06 0 0 270
167.787 4.59444e-06 0 0 270
168.287 4.59444e-06 0 0 270
168.287 4.59433e-06 0 0 270
168.787 4.59433e-06 0 0 270
168.787 4.59117e-06 0 0 270
169.287 4.59117e-06 0 0 270
169.287 4.59263e-06 0 0 270
169.787 4.59263e-06 0 0 270
169.787 4.59286e-06 0 0 270
170.287 4.59286e-06 0 0 270
170.287 4.59234e-06 0 0 270
170.787 4.59234e-06 0 0 270
170.787 4.59116e-06 0 0 270
171.287 4.59116e-06 0 0 270
171.287 4.58921e-06 0 0 270
171.787 4.58921e-06 0 0 270
171.787 4.58622e-06 0 0 270
172.287 4.58622e-06 0 0 270
172.287 4.58176e-06 0 0 270
172.787 4.58176e-06 0 0 270
172.787 4.57526e-06 0 0 270
173.287 4.57526e-06 0 0 270
173.287 4.56594e-06 0 0 270
173.787 4.56594e-06 0 0 270
173.787 4.55287e-06 0 0 270
174.287 4.55287e-06 0 0 270
174.287 4.53484e-06 0 0 270
174.787 4.53484e-06 0 0 270
174.787 4.51046e-06 0 0 270
175.287 4.51046e-06 0 0 270
175.287 4.47808e-06 0 0 270
175.787 4.47808e-06 0 0 270
175.787 4.4359e-06 0 0 270
176.287 4.4359e-06 0 0 270
176.287 4.38194e-06 0 0 270
176.787 4.38194e-06 0 0 270
176.787 4.31421e-06 0 0 270
177.287 4.31421e-06 0 0 270
177.287 4.23077e-06 0 0 270
177.787 4.23077e-06 0 0 270
177.787 4.12984e-06 0 0 270
178.287 4.12984e-06 0 0 270
178.287 4.01004e-06 0 0 270
178.787 4.01004e-06 0 0 270
178.787 3.87044e-06 0 0 270
179.287 3.87044e-06 0 0 270
179.287 3.71077e-06 0 0 270
179.787 3.71077e-06 0 0 270
179.787 3.53152e-06 0 0 270
180.287 3.53152e-06 0 0 270
180.287 3.33403e-06 0 0 270
180.787 3.33403e-06 0 0 270
180.787 3.12053e-06 0 0 270
181.287 3.12053e-06 0 0 270
181.287 2.89413e-06 0 0 270
181.787 2.89413e-06 0 0 270
181.787 2.65871e-06 0 0 270
182.287 2.65871e-06 0 0 270
182.287 2.41882e-06 0 0 270
182.787 2.41882e-06 0 0 270
182.787 2.17945e-06 0 0 270
183.287 2.17945e-06 0 0 270
183.287 1.94573e-06 0 0 270
183.787 1.94573e-06 0 0 270
183.787 1.72265e-06 0 0 270
184.287 1.72265e-06 0 0 270
184.287 1.51464e-06 0 0 270
184.787 1.51464e-06 0 0 270
184.787 1.32529e-06 0 0 270
185.287 1.32529e-06 0 0 270
185.287 1.15705e-06 0 0 270
185.787 1.15705e-06 0 0 270
185.787 1.01117e-06 0 0 270
186.287 1.01117e-06 0 0 270
186.287 8.87732e-07 0 0 270
186.787 8.87732e-07 0 0 270
186.787 7.85922e-07 0 0 270
187.287 7.85922e-07 0 0 270
187.287 7.04376e-07 0 0 270
187.787 7.04376e-07 0 0 270
187.787 6.41576e-07 0 0 270
188.287 6.41576e-07 0 0 270
188.287 5.96128e-07 0 0 270
188.787 5.96128e-07 0 0 270
188.787 5.66822e-07 0 0 270
189.287 5.66822e-07 0 0 270
189.287 5.52426e-07 0 0 270
189.787 5.52426e-07 0 0 270
189.787 5.51247e-07 0 0 270
190.287 5.51247e-07 0 0 270
190.287 5.60604e-07 0 0 270
190.787 5.60604e-07 0 0 270
190.787 5.83033e-07 0 0 270
191.287 5.83033e-07 0 0 270
191.287 6.10561e-07 0 0 270
191.787 6.10561e-07 0 0 270
191.787 6.32544e-07 0 0 270
192.287 6.32544e-07 0 0 270
192.287 6.42261e-07 0 0 270
192.787 6.42261e-07 0 0 270
192.787 6.34191e-07 0 0 270
193.287 6.34191e-07 0 0 270
193.287 6.05238e-07 0 0 270
193.787 6.05238e-07 0 0 270
193.787 5.55537e-07 0 0 270
194.287 5.55537e-07 0 0 270
194.287 4.88523e-07 0 0 270
194.787 4.88523e-07 0 0 270
194.787 4.1023e-07 0 0 270
195.287 4.1023e-07 0 0 270
195.287 3.28003e-07 0 0 270
195.787 3.28003e-07 0 0 270
195.787 2.49006e-07 0 0 270
196.287 2.49006e-07 0 0 270
196.287 1.78955e-07 0 0 270
196.787 1.78955e-07 0 0 270
196.787 1.21366e-07 0 0 270
197.287 1.21366e-07 0 0 270
197.287 7.74223e-08 0 0 270
197.787 7.74223e-08 0 0 270
197.787 4.2779e-08 0 0 270
198.287 4.2779e-08 0 0 270
198.287 1.9989e-08 0 0 270
198.787 1.9989e-08 0 0 270
198.787 6.26252e-09 0 0 270
199.287 6.26252e-09 0 0 270
199.287 -1.41102e-09 0 0 270
199.787 -1.41102e-09 0 0 270
199.787 -5.51775e-09 0 0 270
200.287 -5.51775e-09 0 0 270
200.287 -7.94038e-09 0 0 270
200.787 -7.94038e-09 0 0 270
200.787 -1.00045e-08 0 0 270
201.287 -1.00045e-08 0 0 270
201.287 -1.25882e-08 0 0 270
201.787 -1.25882e-08 0 0 270
201.787 -1.62442e-08 0 0 270
202.287 -1.62442e-08 0 0 270
202.287 -2.13032e-08 0 0 270
202.787 -2.13032e-08 0 0 270
202.787 -2.79462e-08 0 0 270
203.287 -2.79462e-08 0 0 270
203.287 -3.62488e-08 0 0 270
203.787 -3.62488e-08 0 0 270
203.787 -4.62024e-08 0 0 270
204.287 -4.62024e-08 0 0 270
204.287 -5.77219e-08 0 0 270
204.787 -5.77219e-08 0 0 270
204.787 -7.06472e-08 0 0 270
205.287 -7.06472e-08 0 0 270
205.287 -8.47431e-08 0 0 270
205.787 -8.47431e-08 0 0 270
205.787 -9.97017e-08 0 0 270
206.287 -9.97017e-08 0 0 270
206.287 -1.15148e-07 0 0 270
206.787 -1.15148e-07 0 0 270
206.787 -1.30653e-07 0 0 270
207.287 -1.30653e-07 0 0 270
207.287 -1.45748e-07 0 0 270
207.787 -1.45748e-07 0 0 270
207.787 -1.59947e-07 0 0 270
208.287 -1.59947e-07 0 0 270
208.287 -1.72771e-07 0 0 270
208.787 -1.72771e-07 0 0 270
208.787 -1.83774e-07 0 0 270
209.287 -1.83774e-07 0 0 270
209.287 -1.9257e-07 0 0 270
209.787 -1.9257e-07 0 0 270
209.787 -1.98854e-07 0 0 270
210.287 -1.98854e-07 0 0 270
210.287 -2.02423e-07 0 0 270
210.787 -2.02423e-07 0 0 270
210.787 -2.0276e-07 0 0 270
211.287 -2.0276e-07 0 0 270
211.287 -1.99343e-07 0 0 270
211.787 -1.99343e-07 0 0 270
211.787 -1.92368e-07 0 0 270
212.287 -1.92368e-07 0 0 270
212.287 -1.8213e-07 0 0 270
212.787 -1.8213e-07 0 0 270
212.787 -1.69007e-07 0 0 270
213.287 -1.69007e-07 0 0 270
213.287 -1.53436e-07 0 0 270
213.787 -1.53436e-07 0 0 270
213.787 -1.35886e-07 0 0 270
214.287 -1.35886e-07 0 0 270
214.287 -1.16835e-07 0 0 270
214.787 -1.16835e-07 0 0 270
214.787 -9.67392e-08 0 0 270
215.287 -9.67392e-08 0 0 270
215.287 -7.60079e-08 0 0 270
215.787 -7.60079e-08 0 0 270
215.787 -5.49676e-08 0 0 270
216.287 -5.49676e-08 0 0 270
216.287 -3.38223e-08 0 0 270
216.787 -3.38223e-08 0 0 270
216.787 -1.25972e-08 0 0 270
217.287 -1.25972e-08 0 0 270
217.287 8.93998e-09 0 0 270
217.787 8.93998e-09 0 0 270
217.787 3.13817e-08 0 0 270
218.287 3.13817e-08 0 0 270
218.287 5.58017e-08 0 0 270
218.787 5.58017e-08 0 0 270
218.787 8.38773e-08 0 0 270
219.287 8.38773e-08 0 0 270
219.287 1.17983e-07 0 0 270
219.787 1.17983e-07 0 0 270
219.787 1.61227e-07 0 0 270
220.287 1.61227e-07 0 0 270
220.287 2.17399e-07 0 0 270
220.787 2.17399e-07 0 0 270
220.787 2.90825e-07 0 0 270
221.287 2.90825e-07 0 0 270
221.287 3.73379e-07 0 0 270
221.787 3.73379e-07 0 0 270
221.787 4.66731e-07 0 0 270
222.287 4.66731e-07 0 0 270
222.287 5.72901e-07 0 0 270
222.787 5.72901e-07 0 0 270
222.787 6.88192e-07 0 0 270
223.287 6.88192e-07 0 0 270
223.287 8.07223e-07 0 0 270
223.787 8.07223e-07 0 0 270
223.787 9.23604e-07 0 0 270
224.287 9.23604e-07 0 0 270
224.287 1.03084e-06 0 0 270
224.787 1.03084e-06 0 0 270
224.787 1.12322e-06 0 0 270
225.287 1.12322e-06 0 0 270
225.287 1.19646e-06 0 0 270
225.787 1.19646e-06 0 0 270
225.787 1.24795e-06 0 0 270
226.287 1.24795e-06 0 0 270
226.287 1.27657e-06 0 0 270
226.787 1.27657e-06 0 0 270
226.787 1.28225e-06 0 0 270
227.287 1.28225e-06 0 0 270
227.287 1.26536e-06 0 0 270
227.787 1.26536e-06 0 0 270
227.787 1.22636e-06 0 0 270
228.287 1.22636e-06 0 0 270
228.287 1.16573e-06 0 0 270
228.787 1.16573e-06 0 0 270
228.787 1.08416e-06 0 0 270
229.287 1.08416e-06 0 0 270
229.287 9.82924e-07 0 0 270
229.787 9.82924e-07 0 0 270
229.787 8.64386e-07 0 0 270
230.287 8.64386e-07 0 0 270
230.287 7.32357e-07 0 0 270
230.787 7.32357e-07 0 0 270
230.787 5.9208e-07 0 0 270
231.287 5.9208e-07 0 0 270
231.287 4.49809e-07 0 0 270
231.787 4.49809e-07 0 0 270
231.787 3.1203e-07 0 0 270
232.287 3.1203e-07 0 0 270
232.287 1.84549e-07 0 0 270
232.787 1.84549e-07 0 0 270
232.787 7.16993e-08 0 0 270
233.287 7.16993e-08 0 0 270
233.287 -2.41291e-08 0 0 270
233.787 -2.41291e-08 0 0 270
233.787 -1.02533e-07 0 0 270
234.287 -1.02533e-07 0 0 270
234.287 -1.6477e-07 0 0 270
234.787 -1.6477e-07 0 0 270
234.787 -2.13191e-07 0 0 270
235.287 -2.13191e-07 0 0 270
235.287 -2.50633e-07 0 0 270
235.787 -2.50633e-07 0 0 270
235.787 -2.79888e-07 0 0 270
236.287 -2.79888e-07 0 0 270
236.287 -3.03367e-07 0 0 270
236.787 -3.03367e-07 0 0 270
236.787 -3.22942e-07 0 0 270
237.287 -3.22942e-07 0 0 270
237.287 -3.39935e-07 0 0 270
237.787 -3.39935e-07 0 0 270
237.787 -3.55206e-07 0 0 270
238.287 -3.55206e-07 0 0 270
238.287 -3.69264e-07 0 0 270
238.787 -3.69264e-07 0 0 270
238.787 -3.82387e-07 0 0 270
239.287 -3.82387e-07 0 0 270
239.287 -3.94792e-07 0 0 270
239.787 -3.94792e-07 0 0 270
239.787 -4.06303e-07 0 0 270
240.287 -4.06303e-07 0 0 270
240.287 -4.17105e-07 0 0 270
240.787 -4.17105e-07 0 0 270
240.787 -4.27173e-07 0 0 270
241.287 -4.27173e-07 0 0 270
241.287 -4.36488e-07 0 0 270
241.787 -4.36488e-07 0 0 270
241.787 -4.45035e-07 0 0 270
242.287 -4.45035e-07 0 0 270
242.287 -4.52805e-07 0 0 270
242.787 -4.52805e-07 0 0 270
242.787 -4.5979e-07 0 0 270
243.287 -4.5979e-07 0 0 270
243.287 -4.65985e-07 0 0 270
243.787 -4.65985e-07 0 0 270
243.787 -4.71385e-07 0 0 270
244.287 -4.71385e-07 0 0 270
244.287 -4.75985e-07 0 0 270
244.787 -4.75985e-07 0 0 270
244.787 -4.7978e-07 0 0 270
245.287 -4.7978e-07 0 0 270
245.287 -4.82758e-07 0 0 270
245.787 -4.82758e-07 0 0 270
245.787 -4.84904e-07 0 0 270
246.287 -4.84904e-07 0 0 270
246.287 -4.86197e-07 0 0 270
246.787 -4.86197e-07 0 0 270
246.787 -4.86607e-07 0 0 270
247.287 -4.86607e-07 0 0 270
247.287 -4.86606e-07 0 0 270
247.787 -4.86606e-07 0 0 270
247.787 -4.86604e-07 0 0 270
248.287 -4.86604e-07 0 0 270
248.287 -4.86601e-07 0 0 270
248.787 -4.86601e-07 0 0 270
248.787 -4.86598e-07 0 0 270
249.287 -4.86598e-07 0 0 270
249.287 -4.86595e-07 0 0 270
249.787 -4.86595e-07 0 0 270
249.787 -4.86592e-07 0 0 270
250.287 -4.86592e-07 0 0 270
250.287 -4.86591e-07 0 0 270
250.787 -4.86591e-07 0 0 270
250.787 -4.86592e-07 0 0 270
251.287 -4.86592e-07 0 0 270
251.287 -4.86596e-07 0 0 270
251.787 -4.86596e-07 0 0 270
251.787 -4.86604e-07 0 0 270
252.287 -4.86604e-07 0 0 270
252.287 -4.86616e-07 0 0 270
252.787 -4.86616e-07 0 0 270
252.787 -4.86633e-07 0 0 270
253.287 -4.86633e-07 0 0 270
253.287 -4.86656e-07 0 0 270
253.787 -4.86656e-07 0 0 270
253.787 -4.86686e-07 0 0 270
254.287 -4.86686e-07 0 0 270
254.287 -4.86722e-07 0 0 270
254.787 -4.86722e-07 0 0 270
254.787 -4.86766e-07 0 0 270
255.287 -4.86766e-07 0 0 270
255.287 -4.86818e-07 0 0 270
255.787 -4.86818e-07 0 0 270
255.787 -4.86878e-07 0 0 270
256.287 -4.86878e-07 0 0 270
256.287 -4.86946e-07 0 0 270
256.787 -4.86946e-07 0 0 270
256.787 -4.87022e-07 0 0 270
257.287 -4.87022e-07 0 0 270
257.287 -4.87106e-07 0 0 270
257.787 -4.87106e-07 0 0 270
257.787 -4.87199e-07 0 0 270
258.287 -4.87199e-07 0 0 270
258.287 -4.87299e-07 0 0 270
258.787 -4.87299e-07 0 0 270
258.787 -4.87406e-07 0 0 270
259.287 -4.87406e-07 0 0 270
259.287 -4.87519e-07 0 0 270
259.787 -4.87519e-07 0 0 270
259.787 -4.87639e-07 0 0 270
260.287 -4.87639e-07 0 0 270
260.287 -4.87763e-07 0 0 270
260.787 -4.87763e-07 0 0 270
260.787 -4.87892e-07 0 0 270
261.287 -4.87892e-07 0 0 270
261.287 -4.88024e-07 0 0 270
261.787 -4.88024e-07 0 0 270
261.787 -4.88157e-07 0 0 270
262.287 -4.88157e-07 0 0 270
262.287 -4.88292e-07 0 0 270
262.787 -4.88292e-07 0 0 270
262.787 -4.88425e-07 0 0 270
263.287 -4.88425e-07 0 0 270
263.287 -4.88556e-07 0 0 270
263.787 -4.88556e-07 0 0 270
263.787 -4.88684e-07 0 0 270
264.287 -4.88684e-07 0 0 270
264.287 -4.88807e-07 0 0 270
264.787 -4.88807e-07 0 0 270
264.787 -4.88922e-07 0 0 270
265.287 -4.88922e-07 0 0 270
265.287 -4.8903e-07 0 0 270
265.787 -4.8903e-07 0 0 270
265.787 -4.89127e-07 0 0 270
266.287 -4.89127e-07 0 0 270
266.287 -4.89213e-07 0 0 270
266.787 -4.89213e-07 0 0 270
266.787 -4.89285e-07 0 0 270
267.287 -4.89285e-07 0 0 270
267.287 -4.89343e-07 0 0 270
267.787 -4.89343e-07 0 0 270
267.787 -4.89385e-07 0 0 270
268.287 -4.89385e-07 0 0 270
268.287 -4.89409e-07 0 0 270
268.787 -4.89409e-07 0 0 270
268.787 -4.89415e-07 0 0 270
269.287 -4.89415e-07 0 0 270
269.287 -4.89401e-07 0 0 270
269.787 -4.89401e-07 0 0 270
269.787 -4.89366e-07 0 0 270
270.287 -4.89366e-07 0 0 270
270.287 -4.8931e-07 0 0 270
270.787 -4.8931e-07 0 0 270
270.787 -4.89232e-07 0 0 270
271.287 -4.89232e-07 0 0 270
271.287 -4.89133e-07 0 0 270
271.787 -4.89133e-07 0 0 270
271.787 -4.89012e-07 0 0 270
272.287 -4.89012e-07 0 0 270
272.287 -4.88869e-07 0 0 270
272.787 -4.88869e-07 0 0 270
272.787 -4.88706e-07 0 0 270
273.287 -4.88706e-07 0 0 270
273.287 -4.88523e-07 0 0 270
273.787 -4.88523e-07 0 0 270
273.787 -4.88323e-07 0 0 270
274.287 -4.88323e-07 0 0 270
274.287 -4.88107e-07 0 0 270
274.787 -4.88107e-07 0 0 270
274.787 -4.87878e-07 0 0 270
275.287 -4.87878e-07 0 0 270
275.287 -4.87664e-07 0 0 270
275.787 -4.87664e-07 0 0 270
275.787 -4.87517e-07 0 0 270
276.287 -4.87517e-07 0 0 270
276.287 -4.87442e-07 0 0 270
276.787 -4.87442e-07 0 0 270
276.787 -4.87446e-07 0 0 270
277.287 -4.87446e-07 0 0 270
277.287 -4.87533e-07 0 0 270
277.787 -4.87533e-07 0 0 270
277.787 -4.87708e-07 0 0 270
278.287 -4.87708e-07 0 0 270
278.287 -4.87977e-07 0 0 270
278.787 -4.87977e-07 0 0 270
278.787 -4.88342e-07 0 0 270
279.287 -4.88342e-07 0 0 270
279.287 -4.88807e-07 0 0 270
279.787 -4.88807e-07 0 0 270
279.787 -4.89374e-07 0 0 270
280.287 -4.89374e-07 0 0 270
280.287 -4.90041e-07 0 0 270
280.787 -4.90041e-07 0 0 270
280.787 -4.90807e-07 0 0 270
281.287 -4.90807e-07 0 0 270
281.287 -4.91668e-07 0 0 270
281.787 -4.91668e-07 0 0 270
281.787 -4.92618e-07 0 0 270
282.287 -4.92618e-07 0 0 270
282.287 -4.93649e-07 0 0 270
282.787 -4.93649e-07 0 0 270
282.787 -4.94751e-07 0 0 270
283.287 -4.94751e-07 0 0 270
283.287 -4.95909e-07 0 0 270
283.787 -4.95909e-07 0 0 270
283.787 -4.9711e-07 0 0 270
284.287 -4.9711e-07 0 0 270
284.287 -4.98333e-07 0 0 270
284.787 -4.98333e-07 0 0 270
284.787 -4.9956e-07 0 0 270
285.287 -4.9956e-07 0 0 270
285.287 -5.00768e-07 0 0 270
285.787 -5.00768e-07 0 0 270
285.787 -5.0193e-07 0 0 270
286.287 -5.0193e-07 0 0 270
286.287 -5.03018e-07 0 0 270
286.787 -5.03018e-07 0 0 270
286.787 -5.04004e-07 0 0 270
287.287 -5.04004e-07 0 0 270
287.287 -5.04854e-07 0 0 270
287.787 -5.04854e-07 0 0 270
287.787 -5.05535e-07 0 0 270
288.287 -5.05535e-07 0 0 270
288.287 -5.06011e-07 0 0 270
288.787 -5.06011e-07 0 0 270
288.787 -5.06243e-07 0 0 270
289.287 -5.06243e-07 0 0 270
289.287 -5.06193e-07 0 0 270
289.787 -5.06193e-07 0 0 270
289.787 -5.05822e-07 0 0 270
290.287 -5.05822e-07 0 0 270
290.287 -5.05125e-07 0 0 270
290.787 -5.05125e-07 0 0 270
290.787 -5.04337e-07 0 0 270
291.287 -5.04337e-07 0 0 270
291.287 -5.03508e-07 0 0 270
291.787 -5.03508e-07 0 0 270
291.787 -5.02642e-07 0 0 270
292.287 -5.02642e-07 0 0 270
292.287 -5.01742e-07 0 0 270
292.787 -5.01742e-07 0 0 270
292.787 -5.00808e-07 0 0 270
293.287 -5.00808e-07 0 0 270
293.287 -4.99846e-07 0 0 270
293.787 -4.99846e-07 0 0 270
293.787 -4.98857e-07 0 0 270
294.287 -4.98857e-07 0 0 270
294.287 -4.97845e-07 0 0 270
294.787 -4.97845e-07 0 0 270
294.787 -4.96813e-07 0 0 270
295.287 -4.96813e-07 0 0 270
295.287 -4.95765e-07 0 0 270
295.787 -4.95765e-07 0 0 270
295.787 -4.94704e-07 0 0 270
296.287 -4.94704e-07 0 0 270
296.287 -4.93634e-07 0 0 270
296.787 -4.93634e-07 0 0 270
296.787 -4.92559e-07 0 0 270
297.287 -4.92559e-07 0 0 270
297.287 -4.91483e-07 0 0 270
297.787 -4.91483e-07 0 0 270
297.787 -4.9041e-07 0 0 270
298.287 -4.9041e-07 0 0 270
298.287 -4.89345e-07 0 0 270
298.787 -4.89345e-07 0 0 270
298.787 -4.88293e-07 0 0 270
299.287 -4.88293e-07 0 0 270
299.287 -4.87258e-07 0 0 270
299.787 -4.87258e-07 0 0 270
299.787 -4.86245e-07 0 0 270
300.287 -4.86245e-07 0 0 270
300.287 -4.8526e-07 0 0 270
300.787 -4.8526e-07 0 0 270
300.787 -4.84307e-07 0 0 270
301.287 -4.84307e-07 0 0 270
301.287 -4.83392e-07 0 0 270
301.787 -4.83392e-07 0 0 270
301.787 -4.8252e-07 0 0 270
302.287 -4.8252e-07 0 0 270
302.287 -4.81697e-07 0 0 270
302.787 -4.81697e-07 0 0 270
302.787 -4.80929e-07 0 0 270
303.287 -4.80929e-07 0 0 270
303.287 -4.80221e-07 0 0 270
303.787 -4.80221e-07 0 0 270
303.787 -4.7958e-07 0 0 270
304.287 -4.7958e-07 0 0 270
304.287 -4.7901e-07 0 0 270
304.787 -4.7901e-07 0 0 270
304.787 -4.78519e-07 0 0 270
305.287 -4.78519e-07 0 0 270
305.287 -4.78111e-07 0 0 270
305.787 -4.78111e-07 0 0 270
305.787 -4.77793e-07 0 0 270
306.287 -4.77793e-07 0 0 270
306.287 -4.7757e-07 0 0 270
306.787 -4.7757e-07 0 0 270
306.787 -4.77449e-07 0 0 270
307.287 -4.77449e-07 0 0 270
307.287 -4.77435e-07 0 0 270
307.787 -4.77435e-07 0 0 270
307.787 -4.77533e-07 0 0 270
308.287 -4.77533e-07 0 0 270
308.287 -4.77742e-07 0 0 270
308.787 -4.77742e-07 0 0 270
308.787 -4.78061e-07 0 0 270
309.287 -4.78061e-07 0 0 270
309.287 -4.78486e-07 0 0 270
309.787 -4.78486e-07 0 0 270
309.787 -4.79014e-07 0 0 270
310.287 -4.79014e-07 0 0 270
310.287 -4.79642e-07 0 0 270
310.787 -4.79642e-07 0 0 270
310.787 -4.80367e-07 0 0 270
311.287 -4.80367e-07 0 0 270
311.287 -4.81185e-07 0 0 270
311.787 -4.81185e-07 0 0 270
311.787 -4.82094e-07 0 0 270
312.287 -4.82094e-07 0 0 270
312.287 -4.83089e-07 0 0 270
312.787 -4.83089e-07 0 0 270
312.787 -4.84166e-07 0 0 270
313.287 -4.84166e-07 0 0 270
