# z rho mu P theta
164.787 4.59458e-06 0 0 270
164.787 4.59458e-06 0 0 270
165.287 4.59458e-06 0 0 270
165.287 4.59458e-06 0 0 270
165.787 4.59458e-06 0 0 270
165.787 4.59458e-06 0 0 270
166.287 4.59458e-06 0 0 270
166.287 4.59457e-06 0 0 270
166.787 4.59457e-06 0 0 270
166.787 4.59455e-06 0 0 270
167.287 4.59455e-06 0 0 270
167.287 4.59451e-06 0 0 270
167.787 4.59451e-06 0 0 270
167.787 4.59446e-06 0 0 270
168.287 4.59446e-06 0 0 270
168.287 4.59436e-06 0 0 270
168.787 4.59436e-06 0 0 270
168.787 4.59379e-06 0 0 270
169.287 4.59379e-06 0 0 270
169.287 4.59375e-06 0 0 270
169.787 4.59375e-06 0 0 270
169.787 4.59339e-06 0 0 270
170.287 4.59339e-06 0 0 270
170.287 4.5927e-06 0 0 270
170.787 4.5927e-06 0 0 270
170.787 4.59157e-06 0 0 270
171.287 4.59157e-06 0 0 270
171.287 4.5898e-06 0 0 270
171.787 4.5898e-06 0 0 270
171.787 4.58714e-06 0 0 270
172.287 4.58714e-06 0 0 270
172.287 4.58318e-06 0 0 270
172.787 4.58318e-06 0 0 270
172.787 4.57743e-06 0 0 270
173.287 4.57743e-06 0 0 270
173.287 4.56921e-06 0 0 270
173.787 4.56921e-06 0 0 270
173.787 4.55772e-06 0 0 270
174.287 4.55772e-06 0 0 270
174.287 4.54194e-06 0 0 270
174.787 4.54194e-06 0 0 270
174.787 4.52069e-06 0 0 270
175.287 4.52069e-06 0 0 270
175.287 4.49263e-06 0 0 270
175.787 4.49263e-06 0 0 270
175.787 4.45628e-06 0 0 270
176.287 4.45628e-06 0 0 270
176.287 4.41012e-06 0 0 270
176.787 4.41012e-06 0 0 270
176.787 4.35264e-06 0 0 270
177.287 4.35264e-06 0 0 270
177.287 4.28248e-06 0 0 270
177.787 4.28248e-06 0 0 270
177.787 4.19856e-06 0 0 270
178.287 4.19856e-06 0 0 270
178.287 4.10018e-06 0 0 270
178.787 4.10018e-06 0 0 270
178.787 3.98721e-06 0 0 270
179.287 3.98721e-06 0 0 270
179.287 3.86015e-06 0 0 270
179.787 3.86015e-06 0 0 270
179.787 3.72023e-06 0 0 270
180.287 3.72023e-06 0 0 270
180.287 3.56945e-06 0 0 270
180.787 3.56945e-06 0 0 270
180.787 3.41046e-06 0 0 270
181.287 3.41046e-06 0 0 270
181.287 3.24654e-06 0 0 270
181.787 3.24654e-06 0 0 270
181.787 3.08134e-06 0 0 270
182.287 3.08134e-06 0 0 270
182.287 2.91872e-06 0 0 270
182.787 2.91872e-06 0 0 270
182.787 2.76248e-06 0 0 270
183.287 2.76248e-06 0 0 270
183.287 2.61611e-06 0 0 270
183.787 2.61611e-06 0 0 270
183.787 2.48263e-06 0 0 270
184.287 2.48263e-06 0 0 270
184.287 2.3644e-06 0 0 270
184.787 2.3644e-06 0 0 270
184.787 2.26305e-06 0 0 270
185.287 2.26305e-06 0 0 270
185.287 2.17941e-06 0 0 270
185.787 2.17941e-06 0 0 270
185.787 2.11355e-06 0 0 270
186.287 2.11355e-06 0 0 270
186.287 2.06479e-06 0 0 270
186.787 2.06479e-06 0 0 270
186.787 2.03176e-06 0 0 270
187.287 2.03176e-06 0 0 270
187.287 2.01245e-06 0 0 270
187.787 2.01245e-06 0 0 270
187.787 2.00432e-06 0 0 270
188.287 2.00432e-06 0 0 270
188.287 2.00428e-06 0 0 270
188.787 2.00428e-06 0 0 270
188.787 2.00878e-06 0 0 270
189.287 2.00878e-06 0 0 270
189.287 2.01366e-06 0 0 270
189.787 2.01366e-06 0 0 270
189.787 2.01412e-06 0 0 270
190.287 2.01412e-06 0 0 270
190.287 2.00463e-06 0 0 270
190.787 2.00463e-06 0 0 270
190.787 1.98208e-06 0 0 270
191.287 1.98208e-06 0 0 270
191.287 1.93888e-06 0 0 270
191.787 1.93888e-06 0 0 270
191.787 1.86738e-06 0 0 270
192.287 1.86738e-06 0 0 270
192.287 1.76349e-06 0 0 270
192.787 1.76349e-06 0 0 270
192.787 1.62597e-06 0 0 270
193.287 1.62597e-06 0 0 270
193.287 1.45739e-06 0 0 270
193.787 1.45739e-06 0 0 270
193.787 1.26435e-06 0 0 270
194.287 1.26435e-06 0 0 270
194.287 1.05688e-06 0 0 270
194.787 1.05688e-06 0 0 270
194.787 8.46978e-07 0 0 270
195.287 8.46978e-07 0 0 270
195.287 6.46721e-07 0 0 270
195.787 6.46721e-07 0 0 270
195.787 4.6631e-07 0 0 270
196.287 4.6631e-07 0 0 270
196.287 3.12664e-07 0 0 270
196.787 3.12664e-07 0 0 270
196.787 1.88821e-07 0 0 270
197.287 1.88821e-07 0 0 270
197.287 9.4186e-08 0 0 270
197.787 9.4186e-08 0 0 270
197.787 5.54974e-08 0 0 270
198.287 5.54974e-08 0 0 270
198.287 3.36497e-08 0 0 270
198.787 3.36497e-08 0 0 270
198.787 2.08714e-08 0 0 270
199.287 2.08714e-08 0 0 270
199.287 1.4147e-08 0 0 270
199.787 1.4147e-08 0 0 270
199.787 1.09857e-08 0 0 270
200.287 1.09857e-08 0 0 270
200.287 9.50019e-09 0 0 270
200.787 9.50019e-09 0 0 270
200.787 8.36066e-09 0 0 270
201.287 8.36066e-09 0 0 270
201.287 6.68506e-09 0 0 270
201.787 6.68506e-09 0 0 270
201.787 3.91702e-09 0 0 270
202.287 3.91702e-09 0 0 270
202.287 -2.77531e-10 0 0 270
202.787 -2.77531e-10 0 0 270
202.787 -6.08325e-09 0 0 270
203.287 -6.08325e-09 0 0 270
203.287 -1.35791e-08 0 0 270
203.787 -1.35791e-08 0 0 270
203.787 -2.27596e-08 0 0 270
204.287 -2.27596e-08 0 0 270
204.287 -3.35433e-08 0 0 270
204.787 -3.35433e-08 0 0 270
204.787 -4.57732e-08 0 0 270
205.287 -4.57732e-08 0 0 270
205.287 -5.92176e-08 0 0 270
205.787 -5.92176e-08 0 0 270
205.787 -7.35716e-08 0 0 270
206.287 -7.35716e-08 0 0 270
206.287 -8.84638e-08 0 0 270
206.787 -8.84638e-08 0 0 270
206.787 -1.03468e-07 0 0 270
207.287 -1.03468e-07 0 0 270
207.287 -1.18118e-07 0 0 270
207.787 -1.18118e-07 0 0 270
207.787 -1.31931e-07 0 0 270
208.287 -1.31931e-07 0 0 270
208.287 -1.44432e-07 0 0 270
208.787 -1.44432e-07 0 0 270
208.787 -1.55178e-07 0 0 270
209.287 -1.55178e-07 0 0 270
209.287 -1.63784e-07 0 0 270
209.787 -1.63784e-07 0 0 270
209.787 -1.6995e-07 0 0 270
210.287 -1.6995e-07 0 0 270
210.287 -1.73475e-07 0 0 270
210.787 -1.73475e-07 0 0 270
210.787 -1.73774e-07 0 0 270
211.287 -1.73774e-07 0 0 270
211.287 -1.70227e-07 0 0 270
211.787 -1.70227e-07 0 0 270
211.787 -1.63035e-07 0 0 270
212.287 -1.63035e-07 0 0 270
212.287 -1.52502e-07 0 0 270
212.787 -1.52502e-07 0 0 270
212.787 -1.3901e-07 0 0 270
213.287 -1.3901e-07 0 0 270
213.287 -1.23003e-07 0 0 270
213.787 -1.23003e-07 0 0 270
213.787 -1.04956e-07 0 0 270
214.287 -1.04956e-07 0 0 270
214.287 -8.53542e-08 0 0 270
214.787 -8.53542e-08 0 0 270
214.787 -6.466e-08 0 0 270
215.287 -6.466e-08 0 0 270
215.287 -4.32883e-08 0 0 270
215.787 -4.32883e-08 0 0 270
215.787 -2.15721e-08 0 0 270
216.287 -2.15721e-08 0 0 270
216.287 2.78415e-10 0 0 270
216.787 2.78415e-10 0 0 270
216.787 2.22322e-08 0 0 270
217.287 2.22322e-08 0 0 270
217.287 4.4516e-08 0 0 270
217.787 4.4516e-08 0 0 270
217.787 6.77173e-08 0 0 270
218.287 6.77173e-08 0 0 270
218.287 9.29057e-08 0 0 270
218.787 9.29057e-08 0 0 270
218.787 1.21755e-07 0 0 270
219.287 1.21755e-07 0 0 270
219.287 1.56637e-07 0 0 270
219.787 1.56637e-07 0 0 270
219.787 2.0066e-07 0 0 270
220.287 2.0066e-07 0 0 270
220.287 2.57613e-07 0 0 270
220.787 2.57613e-07 0 0 270
220.787 3.31822e-07 0 0 270
221.287 3.31822e-07 0 0 270
221.287 5.10742e-07 0 0 270
221.787 5.10742e-07 0 0 270
221.787 7.61118e-07 0 0 270
222.287 7.61118e-07 0 0 270
222.287 1.05198e-06 0 0 270
222.787 1.05198e-06 0 0 270
222.787 1.37227e-06 0 0 270
223.287 1.37227e-06 0 0 270
223.287 1.70622e-06 0 0 270
223.787 1.70622e-06 0 0 270
223.787 2.03557e-06 0 0 270
224.287 2.03557e-06 0 0 270
224.287 2.34256e-06 0 0 270
224.787 2.34256e-06 0 0 270
224.787 2.61288e-06 0 0 270
225.287 2.61288e-06 0 0 270
225.287 2.83767e-06 0 0 270
225.787 2.83767e-06 0 0 270
225.787 3.01433e-06 0 0 270
226.287 3.01433e-06 0 0 270
226.287 3.14589e-06 0 0 270
226.787 3.14589e-06 0 0 270
226.787 3.23937e-06 0 0 270
227.287 3.23937e-06 0 0 270
227.287 3.30374e-06 0 0 270
227.787 3.30374e-06 0 0 270
227.787 3.34805e-06 0 0 270
228.287 3.34805e-06 0 0 270
228.287 3.3802e-06 0 0 270
228.787 3.3802e-06 0 0 270
228.787 3.4063e-06 0 0 270
229.287 3.4063e-06 0 0 270
229.287 3.43066e-06 0 0 270
229.787 3.43066e-06 0 0 270
229.787 3.45614e-06 0 0 270
230.287 3.45614e-06 0 0 270
230.287 3.4845e-06 0 0 270
230.787 3.4845e-06 0 0 270
230.787 3.51674e-06 0 0 270
231.287 3.51674e-06 0 0 270
231.287 3.5532e-06 0 0 270
231.787 3.5532e-06 0 0 270
231.787 3.59353e-06 0 0 270
232.287 3.59353e-06 0 0 270
232.287 3.63669e-06 0 0 270
232.787 3.63669e-06 0 0 270
232.787 3.68103e-06 0 0 270
233.287 3.68103e-06 0 0 270
233.287 3.72451e-06 0 0 270
233.787 3.72451e-06 0 0 270
233.787 3.76499e-06 0 0 270
234.287 3.76499e-06 0 0 270
234.287 3.80063e-06 0 0 270
234.787 3.80063e-06 0 0 270
234.787 3.83018e-06 0 0 270
235.287 3.83018e-06 0 0 270
235.287 3.85311e-06 0 0 270
235.787 3.85311e-06 0 0 270
235.787 3.8696e-06 0 0 270
236.287 3.8696e-06 0 0 270
236.287 3.88041e-06 0 0 270
236.787 3.88041e-06 0 0 270
236.787 3.88661e-06 0 0 270
237.287 3.88661e-06 0 0 270
237.287 3.88939e-06 0 0 270
237.787 3.88939e-06 0 0 270
237.787 3.88987e-06 0 0 270
238.287 3.88987e-06 0 0 270
238.287 3.88895e-06 0 0 270
238.787 3.88895e-06 0 0 270
238.787 3.88731e-06 0 0 270
239.287 3.88731e-06 0 0 270
239.287 3.88609e-06 0 0 270
239.787 3.88609e-06 0 0 270
239.787 3.88388e-06 0 0 270
240.287 3.88388e-06 0 0 270
240.287 3.88206e-06 0 0 270
240.787 3.88206e-06 0 0 270
240.787 3.88062e-06 0 0 270
241.287 3.88062e-06 0 0 270
241.287 3.87952e-06 0 0 270
241.787 3.87952e-06 0 0 270
241.787 3.87873e-06 0 0 270
242.287 3.87873e-06 0 0 270
242.287 3.87821e-06 0 0 270
242.787 3.87821e-06 0 0 270
242.787 3.87791e-06 0 0 270
243.287 3.87791e-06 0 0 270
243.287 3.8778e-06 0 0 270
243.787 3.8778e-06 0 0 270
243.787 3.87783e-06 0 0 270
244.287 3.87783e-06 0 0 270
244.287 3.87794e-06 0 0 270
244.787 3.87794e-06 0 0 270
244.787 3.87811e-06 0 0 270
245.287 3.87811e-06 0 0 270
245.287 3.87829e-06 0 0 270
245.787 3.87829e-06 0 0 270
245.787 3.87845e-06 0 0 270
246.287 3.87845e-06 0 0 270
246.287 3.87855e-06 0 0 270
246.787 3.87855e-06 0 0 270
246.787 3.87859e-06 0 0 270
247.287 3.87859e-06 0 0 270
247.287 3.87855e-06 0 0 270
247.787 3.87855e-06 0 0 270
247.787 3.87846e-06 0 0 270
248.287 3.87846e-06 0 0 270
248.287 3.87831e-06 0 0 270
248.787 3.87831e-06 0 0 270
248.787 3.87811e-06 0 0 270
249.287 3.87811e-06 0 0 270
249.287 3.87786e-06 0 0 270
249.787 3.87786e-06 0 0 270
249.787 3.87756e-06 0 0 270
250.287 3.87756e-06 0 0 270
250.287 3.87721e-06 0 0 270
250.787 3.87721e-06 0 0 270
250.787 3.87681e-06 0 0 270
251.287 3.87681e-06 0 0 270
251.287 3.87637e-06 0 0 270
251.787 3.87637e-06 0 0 270
251.787 3.87589e-06 0 0 270
252.287 3.87589e-06 0 0 270
252.287 3.87537e-06 0 0 270
252.787 3.87537e-06 0 0 270
252.787 3.87482e-06 0 0 270
253.287 3.87482e-06 0 0 270
253.287 3.87423e-06 0 0 270
253.787 3.87423e-06 0 0 270
253.787 3.87361e-06 0 0 270
254.287 3.87361e-06 0 0 270
254.287 3.87296e-06 0 0 270
254.787 3.87296e-06 0 0 270
254.787 3.87228e-06 0 0 270
255.287 3.87228e-06 0 0 270
255.287 3.87157e-06 0 0 270
255.787 3.87157e-06 0 0 270
255.787 3.87084e-06 0 0 270
256.287 3.87084e-06 0 0 270
256.287 3.87009e-06 0 0 270
256.787 3.87009e-06 0 0 270
256.787 3.86933e-06 0 0 270
257.287 3.86933e-06 0 0 270
257.287 3.86855e-06 0 0 270
257.787 3.86855e-06 0 0 270
257.787 3.86775e-06 0 0 270
258.287 3.86775e-06 0 0 270
258.287 3.86695e-06 0 0 270
258.787 3.86695e-06 0 0 270
258.787 3.86615e-06 0 0 270
259.287 3.86615e-06 0 0 270
259.287 3.86534e-06 0 0 270
259.787 3.86534e-06 0 0 270
259.787 3.86453e-06 0 0 270
260.287 3.86453e-06 0 0 270
260.287 3.86373e-06 0 0 270
260.787 3.86373e-06 0 0 270
260.787 3.86294e-06 0 0 270
261.287 3.86294e-06 0 0 270
261.287 3.86216e-06 0 0 270
261.787 3.86216e-06 0 0 270
261.787 3.8614e-06 0 0 270
262.287 3.8614e-06 0 0 270
262.287 3.86066e-06 0 0 270
262.787 3.86066e-06 0 0 270
262.787 3.85995e-06 0 0 270
263.287 3.85995e-06 0 0 270
263.287 3.85926e-06 0 0 270
263.787 3.85926e-06 0 0 270
263.787 3.85861e-06 0 0 270
264.287 3.85861e-06 0 0 270
264.287 3.858e-06 0 0 270
264.787 3.858e-06 0 0 270
264.787 3.85743e-06 0 0 270
265.287 3.85743e-06 0 0 270
265.287 3.8569e-06 0 0 270
265.787 3.8569e-06 0 0 270
265.787 3.85643e-06 0 0 270
266.287 3.85643e-06 0 0 270
266.287 3.85601e-06 0 0 270
266.787 3.85601e-06 0 0 270
266.787 3.85565e-06 0 0 270
267.287 3.85565e-06 0 0 270
267.287 3.85536e-06 0 0 270
267.787 3.85536e-06 0 0 270
267.787 3.85513e-06 0 0 270
268.287 3.85513e-06 0 0 270
268.287 3.85498e-06 0 0 270
268.787 3.85498e-06 0 0 270
268.787 3.85491e-06 0 0 270
269.287 3.85491e-06 0 0 270
269.287 3.85491e-06 0 0 270
269.787 3.85491e-06 0 0 270
269.787 3.855e-06 0 0 270
270.287 3.855e-06 0 0 270
270.287 3.85518e-06 0 0 270
270.787 3.85518e-06 0 0 270
270.787 3.85545e-06 0 0 270
271.287 3.85545e-06 0 0 270
271.287 3.85581e-06 0 0 270
271.787 3.85581e-06 0 0 270
271.787 3.85627e-06 0 0 270
272.287 3.85627e-06 0 0 270
272.287 3.85682e-06 0 0 270
272.787 3.85682e-06 0 0 270
272.787 3.85748e-06 0 0 270
273.287 3.85748e-06 0 0 270
273.287 3.85824e-06 0 0 270
273.787 3.85824e-06 0 0 270
273.787 3.85911e-06 0 0 270
274.287 3.85911e-06 0 0 270
274.287 3.86008e-06 0 0 270
274.787 3.86008e-06 0 0 270
274.787 3.86115e-06 0 0 270
275.287 3.86115e-06 0 0 270
275.287 3.86237e-06 0 0 270
275.787 3.86237e-06 0 0 270
275.787 3.8638e-06 0 0 270
276.287 3.8638e-06 0 0 270
276.287 3.86541e-06 0 0 270
276.787 3.86541e-06 0 0 270
276.787 3.86718e-06 0 0 270
277.287 3.86718e-06 0 0 270
277.287 3.86909e-06 0 0 270
277.787 3.86909e-06 0 0 270
277.787 3.8711e-06 0 0 270
278.287 3.8711e-06 0 0 270
278.287 3.87319e-06 0 0 270
278.787 3.87319e-06 0 0 270
278.787 3.87533e-06 0 0 270
279.287 3.87533e-06 0 0 270
279.287 3.87751e-06 0 0 270
279.787 3.87751e-06 0 0 270
279.787 3.87969e-06 0 0 270
280.287 3.87969e-06 0 0 270
280.287 3.88185e-06 0 0 270
280.787 3.88185e-06 0 0 270
280.787 3.88399e-06 0 0 270
281.287 3.88399e-06 0 0 270
281.287 3.88607e-06 0 0 270
281.787 3.88607e-06 0 0 270
281.787 3.88808e-06 0 0 270
282.287 3.88808e-06 0 0 270
282.287 3.89002e-06 0 0 270
282.787 3.89002e-06 0 0 270
282.787 3.89186e-06 0 0 270
283.287 3.89186e-06 0 0 270
283.287 3.8936e-06 0 0 270
283.787 3.8936e-06 0 0 270
283.787 3.89524e-06 0 0 270
284.287 3.89524e-06 0 0 270
284.287 3.89676e-06 0 0 270
284.787 3.89676e-06 0 0 270
284.787 3.89817e-06 0 0 270
285.287 3.89817e-06 0 0 270
285.287 3.89948e-06 0 0 270
285.787 3.89948e-06 0 0 270
285.787 3.90067e-06 0 0 270
286.287 3.90067e-06 0 0 270
286.287 3.90177e-06 0 0 270
286.787 3.90177e-06 0 0 270
286.787 3.90277e-06 0 0 270
287.287 3.90277e-06 0 0 270
287.287 3.90369e-06 0 0 270
287.787 3.90369e-06 0 0 270
287.787 3.90454e-06 0 0 270
288.287 3.90454e-06 0 0 270
288.287 3.90534e-06 0 0 270
288.787 3.90534e-06 0 0 270
288.787 3.90609e-06 0 0 270
289.287 3.90609e-06 0 0 270
289.287 3.90682e-06 0 0 270
289.787 3.90682e-06 0 0 270
289.787 3.90755e-06 0 0 270
290.287 3.90755e-06 0 0 270
290.287 3.90829e-06 0 0 270
290.787 3.90829e-06 0 0 270
290.787 3.90905e-06 0 0 270
291.287 3.90905e-06 0 0 270
291.287 3.90983e-06 0 0 270
291.787 3.90983e-06 0 0 270
291.787 3.91063e-06 0 0 270
292.287 3.91063e-06 0 0 270
292.287 3.91145e-06 0 0 270
292.787 3.91145e-06 0 0 270
292.787 3.91229e-06 0 0 270
293.287 3.91229e-06 0 0 270
293.287 3.91314e-06 0 0 270
293.787 3.91314e-06 0 0 270
293.787 3.91401e-06 0 0 270
294.287 3.91401e-06 0 0 270
294.287 3.9149e-06 0 0 270
294.787 3.9149e-06 0 0 270
294.787 3.91579e-06 0 0 270
295.287 3.91579e-06 0 0 270
295.287 3.9167e-06 0 0 270
295.787 3.9167e-06 0 0 270
295.787 3.91762e-06 0 0 270
296.287 3.91762e-06 0 0 270
296.287 3.91855e-06 0 0 270
296.787 3.91855e-06 0 0 270
296.787 3.91948e-06 0 0 270
297.287 3.91948e-06 0 0 270
297.287 3.92041e-06 0 0 270
297.787 3.92041e-06 0 0 270
297.787 3.92135e-06 0 0 270
298.287 3.92135e-06 0 0 270
298.287 3.92228e-06 0 0 270
298.787 3.92228e-06 0 0 270
298.787 3.92321e-06 0 0 270
299.287 3.92321e-06 0 0 270
299.287 3.92414e-06 0 0 270
299.787 3.92414e-06 0 0 270
299.787 3.92505e-06 0 0 270
300.287 3.92505e-06 0 0 270
300.287 3.92595e-06 0 0 270
300.787 3.92595e-06 0 0 270
300.787 3.92683e-06 0 0 270
301.287 3.92683e-06 0 0 270
301.287 3.92769e-06 0 0 270
301.787 3.92769e-06 0 0 270
301.787 3.92853e-06 0 0 270
302.287 3.92853e-06 0 0 270
302.287 3.92933e-06 0 0 270
302.787 3.92933e-06 0 0 270
302.787 3.93011e-06 0 0 270
303.287 3.93011e-06 0 0 270
303.287 3.93085e-06 0 0 270
303.787 3.93085e-06 0 0 270
303.787 3.93155e-06 0 0 270
304.287 3.93155e-06 0 0 270
304.287 3.93221e-06 0 0 270
304.787 3.93221e-06 0 0 270
304.787 3.93282e-06 0 0 270
305.287 3.93282e-06 0 0 270
305.287 3.93338e-06 0 0 270
305.787 3.93338e-06 0 0 270
305.787 3.93389e-06 0 0 270
306.287 3.93389e-06 0 0 270
306.287 3.93433e-06 0 0 270
306.787 3.93433e-06 0 0 270
306.787 3.93471e-06 0 0 270
307.287 3.93471e-06 0 0 270
307.287 3.93503e-06 0 0 270
307.787 3.93503e-06 0 0 270
307.787 3.93527e-06 0 0 270
308.287 3.93527e-06 0 0 270
308.287 3.93545e-06 0 0 270
308.787 3.93545e-06 0 0 270
308.787 3.93557e-06 0 0 270
309.287 3.93557e-06 0 0 270
309.287 3.93562e-06 0 0 270
309.787 3.93562e-06 0 0 270
309.787 3.93562e-06 0 0 270
310.287 3.93562e-06 0 0 270
310.287 3.93555e-06 0 0 270
310.787 3.93555e-06 0 0 270
310.787 3.93543e-06 0 0 270
311.287 3.93543e-06 0 0 270
311.287 3.93525e-06 0 0 270
311.787 3.93525e-06 0 0 270
311.787 3.93501e-06 0 0 270
312.287 3.93501e-06 0 0 270
312.287 3.93472e-06 0 0 270
312.787 3.93472e-06 0 0 270
312.787 3.93439e-06 0 0 270
313.287 3.93439e-06 0 0 270
313.287 3.934e-06 0 0 270
313.787 3.934e-06 0 0 270
313.787 3.93356e-06 0 0 270
314.287 3.93356e-06 0 0 270
314.287 3.93308e-06 0 0 270
314.787 3.93308e-06 0 0 270
314.787 3.93256e-06 0 0 270
315.287 3.93256e-06 0 0 270
315.287 3.932e-06 0 0 270
315.787 3.932e-06 0 0 270
315.787 3.93139e-06 0 0 270
316.287 3.93139e-06 0 0 270
316.287 3.93076e-06 0 0 270
316.787 3.93076e-06 0 0 270
316.787 3.93008e-06 0 0 270
317.287 3.93008e-06 0 0 270
317.287 3.92938e-06 0 0 270
317.787 3.92938e-06 0 0 270
317.787 3.92865e-06 0 0 270
