# z rho mu
17 2.30481e-06 0
17.5 2.30481e-06 0
17.5 2.36945e-06 0
18 2.36945e-06 0
18 2.44369e-06 0
18.5 2.44369e-06 0
18.5 2.52664e-06 0
19 2.52664e-06 0
19 2.61677e-06 0
19.5 2.61677e-06 0
19.5 2.71205e-06 0
20 2.71205e-06 0
20 2.81e-06 0
20.5 2.81e-06 0
20.5 2.90795e-06 0
21 2.90795e-06 0
21 3.00323e-06 0
21.5 3.00323e-06 0
21.5 3.09336e-06 0
22 3.09336e-06 0
22 3.17631e-06 0
22.5 3.17631e-06 0
22.5 3.25055e-06 0
23 3.25055e-06 0
23 3.31519e-06 0
23.5 3.31519e-06 0
23.5 3.36993e-06 0
24 3.36993e-06 0
24 3.41501e-06 0
24.5 3.41501e-06 0
24.5 3.45113e-06 0
25 3.45113e-06 0
25 3.47928e-06 0
25.5 3.47928e-06 0
25.5 3.50062e-06 0
26 3.50062e-06 0
26 3.51636e-06 0
26.5 3.51636e-06 0
26.5 3.52767e-06 0
27 3.52767e-06 0
27 3.53559e-06 0
27.5 3.53559e-06 0
27.5 3.54103e-06 0
28 3.54103e-06 0
28 3.54474e-06 0
28.5 3.54474e-06 0
28.5 3.54732e-06 0
29 3.54732e-06 0
29 3.54928e-06 0
29.5 3.54928e-06 0
29.5 3.55104e-06 0
30 3.55104e-06 0
30 3.55299e-06 0
30.5 3.55299e-06 0
30.5 3.55551e-06 0
31 3.55551e-06 0
31 3.55905e-06 0
31.5 3.55905e-06 0
31.5 3.56408e-06 0
32 3.56408e-06 0
32 3.57113e-06 0
32.5 3.57113e-06 0
32.5 3.58081e-06 0
33 3.58081e-06 0
33 3.59367e-06 0
33.5 3.59367e-06 0
33.5 3.61021e-06 0
34 3.61021e-06 0
34 3.63072e-06 0
34.5 3.63072e-06 0
34.5 3.65519e-06 0
35 3.65519e-06 0
35 3.68312e-06 0
35.5 3.68312e-06 0
35.5 3.71347e-06 0
36 3.71347e-06 0
36 3.74458e-06 0
36.5 3.74458e-06 0
36.5 3.77422e-06 0
37 3.77422e-06 0
37 3.79972e-06 0
37.5 3.79972e-06 0
37.5 3.81826e-06 0
38 3.81826e-06 0
38 3.82721e-06 0
38.5 3.82721e-06 0
38.5 3.8245e-06 0
39 3.8245e-06 0
39 3.80899e-06 0
39.5 3.80899e-06 0
39.5 3.78063e-06 0
40 3.78063e-06 0
40 3.74058e-06 0
40.5 3.74058e-06 0
40.5 3.69099e-06 0
41 3.69099e-06 0
41 3.63468e-06 0
41.5 3.63468e-06 0
41.5 3.57475e-06 0
42 3.57475e-06 0
42 3.51413e-06 0
42.5 3.51413e-06 0
42.5 3.4552e-06 0
43 3.4552e-06 0
43 3.39953e-06 0
43.5 3.39953e-06 0
43.5 3.34776e-06 0
44 3.34776e-06 0
44 3.29946e-06 0
44.5 3.29946e-06 0
44.5 3.25312e-06 0
45 3.25312e-06 0
45 3.20605e-06 0
45.5 3.20605e-06 0
45.5 3.15441e-06 0
46 3.15441e-06 0
46 3.09325e-06 0
46.5 3.09325e-06 0
46.5 3.01682e-06 0
47 3.01682e-06 0
47 2.91913e-06 0
47.5 2.91913e-06 0
47.5 2.79474e-06 0
48 2.79474e-06 0
48 2.63976e-06 0
48.5 2.63976e-06 0
48.5 2.45281e-06 0
49 2.45281e-06 0
49 2.23569e-06 0
49.5 2.23569e-06 0
49.5 1.99359e-06 0
50 1.99359e-06 0
50 1.73473e-06 0
50.5 1.73473e-06 0
50.5 1.46943e-06 0
51 1.46943e-06 0
51 1.20876e-06 0
51.5 1.20876e-06 0
51.5 9.63129e-07 0
52 9.63129e-07 0
52 7.41017e-07 0
52.5 7.41017e-07 0
52.5 5.4812e-07 0
53 5.4812e-07 0
53 3.87043e-07 0
53.5 3.87043e-07 0
53.5 2.57488e-07 0
54 2.57488e-07 0
54 1.56851e-07 0
54.5 1.56851e-07 0
54.5 8.10144e-08 0
55 8.10144e-08 0
55 2.51716e-08 0
55.5 2.51716e-08 0
55.5 -1.54808e-08 0
56 -1.54808e-08 0
56 -4.52495e-08 0
56.5 -4.52495e-08 0
56.5 -6.7674e-08 0
57 -6.7674e-08 0
57 -8.5443e-08 0
57.5 -8.5443e-08 0
57.5 -1.00446e-07 0
58 -1.00446e-07 0
58 -1.13895e-07 0
58.5 -1.13895e-07 0
58.5 -1.26481e-07 0
59 -1.26481e-07 0
59 -1.38512e-07 0
59.5 -1.38512e-07 0
59.5 -1.50036e-07 0
60 -1.50036e-07 0
60 -1.60937e-07 0
60.5 -1.60937e-07 0
60.5 -1.71006e-07 0
61 -1.71006e-07 0
61 -1.79988e-07 0
61.5 -1.79988e-07 0
61.5 -1.87622e-07 0
62 -1.87622e-07 0
62 -1.93664e-07 0
62.5 -1.93664e-07 0
62.5 -1.97915e-07 0
63 -1.97915e-07 0
63 -2.00228e-07 0
63.5 -2.00228e-07 0
63.5 -2.00521e-07 0
64 -2.00521e-07 0
64 -1.98785e-07 0
64.5 -1.98785e-07 0
64.5 -1.95081e-07 0
65 -1.95081e-07 0
65 -1.89538e-07 0
65.5 -1.89538e-07 0
65.5 -1.82347e-07 0
66 -1.82347e-07 0
66 -1.73744e-07 0
66.5 -1.73744e-07 0
66.5 -1.63998e-07 0
67 -1.63998e-07 0
67 -1.53394e-07 0
67.5 -1.53394e-07 0
67.5 -1.42204e-07 0
68 -1.42204e-07 0
68 -1.30657e-07 0
68.5 -1.30657e-07 0
68.5 -1.18902e-07 0
69 -1.18902e-07 0
69 -1.06948e-07 0
69.5 -1.06948e-07 0
69.5 -9.45863e-08 0
70 -9.45863e-08 0
70 -8.12889e-08 0
70.5 -8.12889e-08 0
70.5 -6.60784e-08 0
71 -6.60784e-08 0
71 -4.73831e-08 0
71.5 -4.73831e-08 0
71.5 -2.29e-08 0
72 -2.29e-08 0
72 1.04949e-08 0
72.5 1.04949e-08 0
72.5 5.67346e-08 0
73 5.67346e-08 0
73 1.20387e-07 0
73.5 1.20387e-07 0
73.5 2.06278e-07 0
74 2.06278e-07 0
74 3.18891e-07 0
74.5 3.18891e-07 0
74.5 4.61608e-07 0
75 4.61608e-07 0
75 6.35887e-07 0
75.5 6.35887e-07 0
75.5 8.40562e-07 0
76 8.40562e-07 0
76 1.07144e-06 0
76.5 1.07144e-06 0
76.5 1.32137e-06 0
77 1.32137e-06 0
77 1.58083e-06 0
77.5 1.58083e-06 0
77.5 1.83903e-06 0
78 1.83903e-06 0
78 2.08527e-06 0
78.5 2.08527e-06 0
78.5 2.31037e-06 0
79 2.31037e-06 0
79 2.50777e-06 0
79.5 2.50777e-06 0
79.5 2.67423e-06 0
80 2.67423e-06 0
80 2.80987e-06 0
80.5 2.80987e-06 0
80.5 2.91768e-06 0
81 2.91768e-06 0
81 3.00271e-06 0
81.5 3.00271e-06 0
81.5 3.07106e-06 0
82 3.07106e-06 0
82 3.12898e-06 0
82.5 3.12898e-06 0
82.5 3.18226e-06 0
83 3.18226e-06 0
83 3.23577e-06 0
83.5 3.23577e-06 0
83.5 3.29332e-06 0
84 3.29332e-06 0
84 3.35767e-06 0
84.5 3.35767e-06 0
84.5 3.43048e-06 0
85 3.43048e-06 0
85 3.51232e-06 0
85.5 3.51232e-06 0
85.5 3.60269e-06 0
86 3.60269e-06 0
86 3.7e-06 0
86.5 3.7e-06 0
86.5 3.80173e-06 0
87 3.80173e-06 0
87 3.90462e-06 0
87.5 3.90462e-06 0
87.5 4.0051e-06 0
88 4.0051e-06 0
88 4.09967e-06 0
88.5 4.09967e-06 0
88.5 4.18538e-06 0
89 4.18538e-06 0
89 4.2601e-06 0
89.5 4.2601e-06 0
89.5 4.32274e-06 0
90 4.32274e-06 0
90 4.37322e-06 0
90.5 4.37322e-06 0
90.5 4.41229e-06 0
91 4.41229e-06 0
91 4.44136e-06 0
91.5 4.44136e-06 0
91.5 4.46214e-06 0
92 4.46214e-06 0
92 4.4764e-06 0
92.5 4.4764e-06 0
92.5 4.48581e-06 0
93 4.48581e-06 0
93 4.49177e-06 0
93.5 4.49177e-06 0
93.5 4.4954e-06 0
94 4.4954e-06 0
94 4.49752e-06 0
94.5 4.49752e-06 0
94.5 4.5e-06 0
95 4.5e-06 0
95 4.5e-06 0
95.5 4.5e-06 0
95.5 4.5e-06 0
96 4.5e-06 0
96 4.5e-06 0
96.5 4.5e-06 0
96.5 4.5e-06 0
97 4.5e-06 0
97 4.5e-06 0
97.5 4.5e-06 0
97.5 4.5e-06 0
98 4.5e-06 0
98 4.5e-06 0
98.5 4.5e-06 0
98.5 4.5e-06 0
99 4.5e-06 0
99 4.5e-06 0
99.5 4.5e-06 0
99.5 4.5e-06 0
100 4.5e-06 0
100 4.5e-06 0
110 4.5e-06 0
