# z rho mu
17 2.30481e-06 0
17.5 2.30481e-06 0
17.5 2.36945e-06 0
18 2.36945e-06 0
18 2.44369e-06 0
18.5 2.44369e-06 0
18.5 2.52664e-06 0
19 2.52664e-06 0
19 2.61677e-06 0
19.5 2.61677e-06 0
19.5 2.71205e-06 0
20 2.71205e-06 0
20 2.81e-06 0
20.5 2.81e-06 0
20.5 2.90795e-06 0
21 2.90795e-06 0
21 3.00323e-06 0
21.5 3.00323e-06 0
21.5 3.09336e-06 0
22 3.09336e-06 0
22 3.17631e-06 0
22.5 3.17631e-06 0
22.5 3.25055e-06 0
23 3.25055e-06 0
23 3.31519e-06 0
23.5 3.31519e-06 0
23.5 3.36993e-06 0
24 3.36993e-06 0
24 3.41501e-06 0
24.5 3.41501e-06 0
24.5 3.45113e-06 0
25 3.45113e-06 0
25 3.47928e-06 0
25.5 3.47928e-06 0
25.5 3.50063e-06 0
26 3.50063e-06 0
26 3.51638e-06 0
26.5 3.51638e-06 0
26.5 3.5277e-06 0
27 3.5277e-06 0
27 3.53565e-06 0
27.5 3.53565e-06 0
27.5 3.54115e-06 0
28 3.54115e-06 0
28 3.54495e-06 0
28.5 3.54495e-06 0
28.5 3.54771e-06 0
29 3.54771e-06 0
29 3.54996e-06 0
29.5 3.54996e-06 0
29.5 3.55219e-06 0
30 3.55219e-06 0
30 3.5549e-06 0
30.5 3.5549e-06 0
30.5 3.55861e-06 0
31 3.55861e-06 0
31 3.56395e-06 0
31.5 3.56395e-06 0
31.5 3.57162e-06 0
32 3.57162e-06 0
32 3.58246e-06 0
32.5 3.58246e-06 0
32.5 3.5974e-06 0
33 3.5974e-06 0
33 3.61737e-06 0
33.5 3.61737e-06 0
33.5 3.64325e-06 0
34 3.64325e-06 0
34 3.67566e-06 0
34.5 3.67566e-06 0
34.5 3.71483e-06 0
35 3.71483e-06 0
35 3.7604e-06 0
35.5 3.7604e-06 0
35.5 3.81125e-06 0
36 3.81125e-06 0
36 3.8654e-06 0
36.5 3.8654e-06 0
36.5 3.92007e-06 0
37 3.92007e-06 0
37 3.97181e-06 0
37.5 3.97181e-06 0
37.5 4.01683e-06 0
38 4.01683e-06 0
38 4.0514e-06 0
38.5 4.0514e-06 0
38.5 4.07235e-06 0
39 4.07235e-06 0
39 4.07755e-06 0
39.5 4.07755e-06 0
39.5 4.06617e-06 0
40 4.06617e-06 0
40 4.03885e-06 0
40.5 4.03885e-06 0
40.5 3.99756e-06 0
41 3.99756e-06 0
41 3.94526e-06 0
41.5 3.94526e-06 0
41.5 3.88548e-06 0
42 3.88548e-06 0
42 3.82175e-06 0
42.5 3.82175e-06 0
42.5 3.75718e-06 0
43 3.75718e-06 0
43 3.69412e-06 0
43.5 3.69412e-06 0
43.5 3.63386e-06 0
44 3.63386e-06 0
44 3.57656e-06 0
44.5 3.57656e-06 0
44.5 3.52112e-06 0
45 3.52112e-06 0
45 3.46508e-06 0
45.5 3.46508e-06 0
45.5 3.40463e-06 0
46 3.40463e-06 0
46 3.33469e-06 0
46.5 3.33469e-06 0
46.5 3.24923e-06 0
47 3.24923e-06 0
47 3.14188e-06 0
47.5 3.14188e-06 0
47.5 3.0068e-06 0
48 3.0068e-06 0
48 2.83977e-06 0
48.5 2.83977e-06 0
48.5 2.63919e-06 0
49 2.63919e-06 0
49 2.40685e-06 0
49.5 2.40685e-06 0
49.5 2.1482e-06 0
50 2.1482e-06 0
50 1.87189e-06 0
50.5 1.87189e-06 0
50.5 1.58885e-06 0
51 1.58885e-06 0
51 1.31082e-06 0
51.5 1.31082e-06 0
51.5 1.04889e-06 0
52 1.04889e-06 0
52 8.12066e-07 0
52.5 8.12066e-07 0
52.5 6.0644e-07 0
53 6.0644e-07 0
53 4.34789e-07 0
53.5 4.34789e-07 0
53.5 2.96805e-07 0
54 2.96805e-07 0
54 1.89717e-07 0
54.5 1.89717e-07 0
54.5 1.09143e-07 0
55 1.09143e-07 0
55 4.99582e-08 0
55.5 4.99582e-08 0
55.5 7.04288e-09 0
56 7.04288e-09 0
56 -2.41978e-08 0
56.5 -2.41978e-08 0
56.5 -4.75417e-08 0
57 -4.75417e-08 0
57 -6.58623e-08 0
57.5 -6.58623e-08 0
57.5 -8.11828e-08 0
58 -8.11828e-08 0
58 -9.48088e-08 0
58.5 -9.48088e-08 0
58.5 -1.07488e-07 0
59 -1.07488e-07 0
59 -1.19567e-07 0
59.5 -1.19567e-07 0
59.5 -1.31114e-07 0
60 -1.31114e-07 0
60 -1.42027e-07 0
60.5 -1.42027e-07 0
60.5 -1.52101e-07 0
61 -1.52101e-07 0
61 -1.61085e-07 0
61.5 -1.61085e-07 0
61.5 -1.68719e-07 0
62 -1.68719e-07 0
62 -1.74762e-07 0
62.5 -1.74762e-07 0
62.5 -1.79013e-07 0
63 -1.79013e-07 0
63 -1.81326e-07 0
63.5 -1.81326e-07 0
63.5 -1.81619e-07 0
64 -1.81619e-07 0
64 -1.79883e-07 0
64.5 -1.79883e-07 0
64.5 -1.76179e-07 0
65 -1.76179e-07 0
65 -1.70637e-07 0
65.5 -1.70637e-07 0
65.5 -1.63445e-07 0
66 -1.63445e-07 0
66 -1.54841e-07 0
66.5 -1.54841e-07 0
66.5 -1.45094e-07 0
67 -1.45094e-07 0
67 -1.34487e-07 0
67.5 -1.34487e-07 0
67.5 -1.23289e-07 0
68 -1.23289e-07 0
68 -1.11727e-07 0
68.5 -1.11727e-07 0
68.5 -9.99399e-08 0
69 -9.99399e-08 0
69 -8.79212e-08 0
69.5 -8.79212e-08 0
69.5 -7.54359e-08 0
70 -7.54359e-08 0
70 -6.1911e-08 0
70.5 -6.1911e-08 0
70.5 -4.62979e-08 0
71 -4.62979e-08 0
71 -2.69185e-08 0
71.5 -2.69185e-08 0
71.5 -1.31881e-09 0
72 -1.31881e-09 0
72 3.38268e-08 0
72.5 3.38268e-08 0
72.5 8.27023e-08 0
73 8.27023e-08 0
73 1.50166e-07 0
73.5 1.50166e-07 0
73.5 2.41346e-07 0
74 2.41346e-07 0
74 3.61007e-07 0
74.5 3.61007e-07 0
74.5 5.12738e-07 0
75 5.12738e-07 0
75 6.98081e-07 0
75.5 6.98081e-07 0
75.5 9.15785e-07 0
76 9.15785e-07 0
76 1.16139e-06 0
76.5 1.16139e-06 0
76.5 1.42728e-06 0
77 1.42728e-06 0
77 1.70337e-06 0
77.5 1.70337e-06 0
77.5 1.97821e-06 0
78 1.97821e-06 0
78 2.24051e-06 0
78.5 2.24051e-06 0
78.5 2.48059e-06 0
79 2.48059e-06 0
79 2.69163e-06 0
79.5 2.69163e-06 0
79.5 2.87031e-06 0
80 2.87031e-06 0
80 3.01694e-06 0
80.5 3.01694e-06 0
80.5 3.13486e-06 0
81 3.13486e-06 0
81 3.22959e-06 0
81.5 3.22959e-06 0
81.5 3.30774e-06 0
82 3.30774e-06 0
82 3.37607e-06 0
82.5 3.37607e-06 0
82.5 3.44076e-06 0
83 3.44076e-06 0
83 3.50698e-06 0
83.5 3.50698e-06 0
83.5 3.57875e-06 0
84 3.57875e-06 0
84 3.65882e-06 0
84.5 3.65882e-06 0
84.5 3.74877e-06 0
85 3.74877e-06 0
85 3.8489e-06 0
85.5 3.8489e-06 0
85.5 3.95833e-06 0
86 3.95833e-06 0
86 4.07498e-06 0
86.5 4.07498e-06 0
86.5 4.19577e-06 0
87 4.19577e-06 0
87 4.31689e-06 0
87.5 4.31689e-06 0
87.5 4.43424e-06 0
88 4.43424e-06 0
88 4.54394e-06 0
88.5 4.54394e-06 0
88.5 4.64275e-06 0
89 4.64275e-06 0
89 4.72842e-06 0
89.5 4.72842e-06 0
89.5 4.79989e-06 0
90 4.79989e-06 0
90 4.85724e-06 0
90.5 4.85724e-06 0
90.5 4.90147e-06 0
91 4.90147e-06 0
91 4.93427e-06 0
91.5 4.93427e-06 0
91.5 4.95764e-06 0
92 4.95764e-06 0
92 4.97364e-06 0
92.5 4.97364e-06 0
92.5 4.98418e-06 0
93 4.98418e-06 0
93 4.99084e-06 0
93.5 4.99084e-06 0
93.5 4.99488e-06 0
94 4.99488e-06 0
94 4.99725e-06 0
94.5 4.99725e-06 0
94.5 5e-06 0
95 5e-06 0
95 5e-06 0
95.5 5e-06 0
95.5 5e-06 0
96 5e-06 0
96 5e-06 0
96.5 5e-06 0
96.5 5e-06 0
97 5e-06 0
97 5e-06 0
97.5 5e-06 0
97.5 5e-06 0
98 5e-06 0
98 5e-06 0
98.5 5e-06 0
98.5 5e-06 0
99 5e-06 0
99 5e-06 0
99.5 5e-06 0
99.5 5e-06 0
100 5e-06 0
100 5e-06 0
110 5e-06 0
