# z rho mu
17 2.30481e-06 0
17.5 2.30481e-06 0
17.5 2.36945e-06 0
18 2.36945e-06 0
18 2.44369e-06 0
18.5 2.44369e-06 0
18.5 2.52664e-06 0
19 2.52664e-06 0
19 2.61677e-06 0
19.5 2.61677e-06 0
19.5 2.71205e-06 0
20 2.71205e-06 0
20 2.81e-06 0
20.5 2.81e-06 0
20.5 2.90795e-06 0
21 2.90795e-06 0
21 3.00323e-06 0
21.5 3.00323e-06 0
21.5 3.09336e-06 0
22 3.09336e-06 0
22 3.17631e-06 0
22.5 3.17631e-06 0
22.5 3.25055e-06 0
23 3.25055e-06 0
23 3.31519e-06 0
23.5 3.31519e-06 0
23.5 3.36992e-06 0
24 3.36992e-06 0
24 3.41501e-06 0
24.5 3.41501e-06 0
24.5 3.45113e-06 0
25 3.45113e-06 0
25 3.47927e-06 0
25.5 3.47927e-06 0
25.5 3.5006e-06 0
26 3.5006e-06 0
26 3.51633e-06 0
26.5 3.51633e-06 0
26.5 3.5276e-06 0
27 3.5276e-06 0
27 3.53547e-06 0
27.5 3.53547e-06 0
27.5 3.5408e-06 0
28 3.5408e-06 0
28 3.54431e-06 0
28.5 3.54431e-06 0
28.5 3.54655e-06 0
29 3.54655e-06 0
29 3.54793e-06 0
29.5 3.54793e-06 0
29.5 3.54874e-06 0
30 3.54874e-06 0
30 3.54916e-06 0
30.5 3.54916e-06 0
30.5 3.54931e-06 0
31 3.54931e-06 0
31 3.54925e-06 0
31.5 3.54925e-06 0
31.5 3.54899e-06 0
32 3.54899e-06 0
32 3.54848e-06 0
32.5 3.54848e-06 0
32.5 3.54762e-06 0
33 3.54762e-06 0
33 3.54626e-06 0
33.5 3.54626e-06 0
33.5 3.54413e-06 0
34 3.54413e-06 0
34 3.54085e-06 0
34.5 3.54085e-06 0
34.5 3.53589e-06 0
35 3.53589e-06 0
35 3.52855e-06 0
35.5 3.52855e-06 0
35.5 3.51792e-06 0
36 3.51792e-06 0
36 3.50295e-06 0
36.5 3.50295e-06 0
36.5 3.48252e-06 0
37 3.48252e-06 0
37 3.45554e-06 0
37.5 3.45554e-06 0
37.5 3.42113e-06 0
38 3.42113e-06 0
38 3.37884e-06 0
38.5 3.37884e-06 0
38.5 3.32881e-06 0
39 3.32881e-06 0
39 3.27186e-06 0
39.5 3.27186e-06 0
39.5 3.20956e-06 0
40 3.20956e-06 0
40 3.14405e-06 0
40.5 3.14405e-06 0
40.5 3.07785e-06 0
41 3.07785e-06 0
41 3.01352e-06 0
41.5 3.01352e-06 0
41.5 2.9533e-06 0
42 2.9533e-06 0
42 2.8989e-06 0
42.5 2.8989e-06 0
42.5 2.85123e-06 0
43 2.85123e-06 0
43 2.81037e-06 0
43.5 2.81037e-06 0
43.5 2.77557e-06 0
44 2.77557e-06 0
44 2.74527e-06 0
44.5 2.74527e-06 0
44.5 2.71712e-06 0
45 2.71712e-06 0
45 2.68799e-06 0
45.5 2.68799e-06 0
45.5 2.65396e-06 0
46 2.65396e-06 0
46 2.61036e-06 0
46.5 2.61036e-06 0
46.5 2.552e-06 0
47 2.552e-06 0
47 2.47363e-06 0
47.5 2.47363e-06 0
47.5 2.37062e-06 0
48 2.37062e-06 0
48 2.23976e-06 0
48.5 2.23976e-06 0
48.5 2.08007e-06 0
49 2.08007e-06 0
49 1.89336e-06 0
49.5 1.89336e-06 0
49.5 1.68436e-06 0
50 1.68436e-06 0
50 1.4604e-06 0
50.5 1.4604e-06 0
50.5 1.23059e-06 0
51 1.23059e-06 0
51 1.00463e-06 0
51.5 1.00463e-06 0
51.5 7.91615e-07 0
52 7.91615e-07 0
52 5.98917e-07 0
52.5 5.98917e-07 0
52.5 4.3148e-07 0
53 4.3148e-07 0
53 2.91551e-07 0
53.5 2.91551e-07 0
53.5 1.78855e-07 0
54 1.78855e-07 0
54 9.11182e-08 0
54.5 9.11182e-08 0
54.5 2.47579e-08 0
55 2.47579e-08 0
55 -2.44018e-08 0
55.5 -2.44018e-08 0
55.5 -6.0528e-08 0
56 -6.0528e-08 0
56 -8.73531e-08 0
56.5 -8.73531e-08 0
56.5 -1.07939e-07 0
57 -1.07939e-07 0
57 -1.24604e-07 0
57.5 -1.24604e-07 0
57.5 -1.38971e-07 0
58 -1.38971e-07 0
58 -1.52068e-07 0
58.5 -1.52068e-07 0
58.5 -1.64467e-07 0
59 -1.64467e-07 0
59 -1.76402e-07 0
59.5 -1.76402e-07 0
59.5 -1.87879e-07 0
60 -1.87879e-07 0
60 -1.98758e-07 0
60.5 -1.98758e-07 0
60.5 -2.08817e-07 0
61 -2.08817e-07 0
61 -2.17795e-07 0
61.5 -2.17795e-07 0
61.5 -2.25426e-07 0
62 -2.25426e-07 0
62 -2.31468e-07 0
62.5 -2.31468e-07 0
62.5 -2.35719e-07 0
63 -2.35719e-07 0
63 -2.38031e-07 0
63.5 -2.38031e-07 0
63.5 -2.38324e-07 0
64 -2.38324e-07 0
64 -2.36588e-07 0
64.5 -2.36588e-07 0
64.5 -2.32884e-07 0
65 -2.32884e-07 0
65 -2.27342e-07 0
65.5 -2.27342e-07 0
65.5 -2.20151e-07 0
66 -2.20151e-07 0
66 -2.11549e-07 0
66.5 -2.11549e-07 0
66.5 -2.01806e-07 0
67 -2.01806e-07 0
67 -1.91209e-07 0
67.5 -1.91209e-07 0
67.5 -1.80032e-07 0
68 -1.80032e-07 0
68 -1.68517e-07 0
68.5 -1.68517e-07 0
68.5 -1.56827e-07 0
69 -1.56827e-07 0
69 -1.45001e-07 0
69.5 -1.45001e-07 0
69.5 -1.32887e-07 0
70 -1.32887e-07 0
70 -1.20045e-07 0
70.5 -1.20045e-07 0
70.5 -1.05639e-07 0
71 -1.05639e-07 0
71 -8.83123e-08 0
71.5 -8.83123e-08 0
71.5 -6.60625e-08 0
72 -6.60625e-08 0
72 -3.61689e-08 0
72.5 -3.61689e-08 0
72.5 4.79925e-09 0
73 4.79925e-09 0
73 6.08307e-08 0
73.5 6.08307e-08 0
73.5 1.36142e-07 0
74 1.36142e-07 0
74 2.34659e-07 0
74.5 2.34659e-07 0
74.5 3.59347e-07 0
75 3.59347e-07 0
75 5.115e-07 0
75.5 5.115e-07 0
75.5 6.90116e-07 0
76 6.90116e-07 0
76 8.91547e-07 0
76.5 8.91547e-07 0
76.5 1.10954e-06 0
77 1.10954e-06 0
77 1.33575e-06 0
77.5 1.33575e-06 0
77.5 1.56066e-06 0
78 1.56066e-06 0
78 1.77479e-06 0
78.5 1.77479e-06 0
78.5 1.96992e-06 0
79 1.96992e-06 0
79 2.14006e-06 0
79.5 2.14006e-06 0
79.5 2.28207e-06 0
80 2.28207e-06 0
80 2.39572e-06 0
80.5 2.39572e-06 0
80.5 2.48331e-06 0
81 2.48331e-06 0
81 2.54894e-06 0
81.5 2.54894e-06 0
81.5 2.59768e-06 0
82 2.59768e-06 0
82 2.63481e-06 0
82.5 2.63481e-06 0
82.5 2.66528e-06 0
83 2.66528e-06 0
83 2.69334e-06 0
83.5 2.69334e-06 0
83.5 2.72248e-06 0
84 2.72248e-06 0
84 2.75537e-06 0
84.5 2.75537e-06 0
84.5 2.79389e-06 0
85 2.79389e-06 0
85 2.83915e-06 0
85.5 2.83915e-06 0
85.5 2.8914e-06 0
86 2.8914e-06 0
86 2.95005e-06 0
86.5 2.95005e-06 0
86.5 3.01365e-06 0
87 3.01365e-06 0
87 3.08009e-06 0
87.5 3.08009e-06 0
87.5 3.1468e-06 0
88 3.1468e-06 0
88 3.21113e-06 0
88.5 3.21113e-06 0
88.5 3.27065e-06 0
89 3.27065e-06 0
89 3.32348e-06 0
89.5 3.32348e-06 0
89.5 3.36845e-06 0
90 3.36845e-06 0
90 3.40517e-06 0
90.5 3.40517e-06 0
90.5 3.43394e-06 0
91 3.43394e-06 0
91 3.45555e-06 0
91.5 3.45555e-06 0
91.5 3.47114e-06 0
92 3.47114e-06 0
92 3.48192e-06 0
92.5 3.48192e-06 0
92.5 3.48908e-06 0
93 3.48908e-06 0
93 3.49364e-06 0
93.5 3.49364e-06 0
93.5 3.49643e-06 0
94 3.49643e-06 0
94 3.49807e-06 0
94.5 3.49807e-06 0
94.5 3.5e-06 0
95 3.5e-06 0
95 3.5e-06 0
95.5 3.5e-06 0
95.5 3.5e-06 0
96 3.5e-06 0
96 3.5e-06 0
96.5 3.5e-06 0
96.5 3.5e-06 0
97 3.5e-06 0
97 3.5e-06 0
97.5 3.5e-06 0
97.5 3.5e-06 0
98 3.5e-06 0
98 3.5e-06 0
98.5 3.5e-06 0
98.5 3.5e-06 0
99 3.5e-06 0
99 3.5e-06 0
99.5 3.5e-06 0
99.5 3.5e-06 0
100 3.5e-06 0
100 3.5e-06 0
110 3.5e-06 0
