# z rho mu
17 2.30481e-06 0
17.5 2.30481e-06 0
17.5 2.36945e-06 0
18 2.36945e-06 0
18 2.44369e-06 0
18.5 2.44369e-06 0
18.5 2.52664e-06 0
19 2.52664e-06 0
19 2.61677e-06 0
19.5 2.61677e-06 0
19.5 2.71205e-06 0
20 2.71205e-06 0
20 2.81e-06 0
20.5 2.81e-06 0
20.5 2.90795e-06 0
21 2.90795e-06 0
21 3.00323e-06 0
21.5 3.00323e-06 0
21.5 3.09336e-06 0
22 3.09336e-06 0
22 3.17631e-06 0
22.5 3.17631e-06 0
22.5 3.25055e-06 0
23 3.25055e-06 0
23 3.31519e-06 0
23.5 3.31519e-06 0
23.5 3.36992e-06 0
24 3.36992e-06 0
24 3.415e-06 0
24.5 3.415e-06 0
24.5 3.45111e-06 0
25 3.45111e-06 0
25 3.47924e-06 0
25.5 3.47924e-06 0
25.5 3.50054e-06 0
26 3.50054e-06 0
26 3.5162e-06 0
26.5 3.5162e-06 0
26.5 3.52735e-06 0
27 3.52735e-06 0
27 3.53498e-06 0
27.5 3.53498e-06 0
27.5 3.53987e-06 0
28 3.53987e-06 0
28 3.54259e-06 0
28.5 3.54259e-06 0
28.5 3.54347e-06 0
29 3.54347e-06 0
29 3.54254e-06 0
29.5 3.54254e-06 0
29.5 3.53953e-06 0
30 3.53953e-06 0
30 3.53385e-06 0
30.5 3.53385e-06 0
30.5 3.52451e-06 0
31 3.52451e-06 0
31 3.51007e-06 0
31.5 3.51007e-06 0
31.5 3.48864e-06 0
32 3.48864e-06 0
32 3.45785e-06 0
32.5 3.45785e-06 0
32.5 3.41488e-06 0
33 3.41488e-06 0
33 3.35661e-06 0
33.5 3.35661e-06 0
33.5 3.2798e-06 0
34 3.2798e-06 0
34 3.18135e-06 0
34.5 3.18135e-06 0
34.5 3.05872e-06 0
35 3.05872e-06 0
35 2.91026e-06 0
35.5 2.91026e-06 0
35.5 2.73571e-06 0
36 2.73571e-06 0
36 2.53643e-06 0
36.5 2.53643e-06 0
36.5 2.31573e-06 0
37 2.31573e-06 0
37 2.0788e-06 0
37.5 2.0788e-06 0
37.5 1.8326e-06 0
38 1.8326e-06 0
38 1.58537e-06 0
38.5 1.58537e-06 0
38.5 1.34602e-06 0
39 1.34602e-06 0
39 1.12336e-06 0
39.5 1.12336e-06 0
39.5 9.25258e-07 0
40 9.25258e-07 0
40 7.57922e-07 0
40.5 7.57922e-07 0
40.5 6.25312e-07 0
41 6.25312e-07 0
41 5.28863e-07 0
41.5 5.28863e-07 0
41.5 4.67502e-07 0
42 4.67502e-07 0
42 4.37969e-07 0
42.5 4.37969e-07 0
42.5 4.35347e-07 0
43 4.35347e-07 0
43 4.5372e-07 0
43.5 4.5372e-07 0
43.5 4.86804e-07 0
44 4.86804e-07 0
44 5.28473e-07 0
44.5 5.28473e-07 0
44.5 5.73109e-07 0
45 5.73109e-07 0
45 6.15763e-07 0
45.5 6.15763e-07 0
45.5 6.5219e-07 0
46 6.5219e-07 0
46 6.78813e-07 0
46.5 6.78813e-07 0
46.5 6.92703e-07 0
47 6.92703e-07 0
47 6.91619e-07 0
47.5 6.91619e-07 0
47.5 6.7412e-07 0
48 6.7412e-07 0
48 6.39734e-07 0
48.5 6.39734e-07 0
48.5 5.891e-07 0
49 5.891e-07 0
49 5.24032e-07 0
49.5 5.24032e-07 0
49.5 4.47441e-07 0
50 4.47441e-07 0
50 3.63096e-07 0
50.5 3.63096e-07 0
50.5 2.75239e-07 0
51 2.75239e-07 0
51 1.88127e-07 0
51.5 1.88127e-07 0
51.5 1.0556e-07 0
52 1.0556e-07 0
52 3.05175e-08 0
52.5 3.05175e-08 0
52.5 -3.50799e-08 0
53 -3.50799e-08 0
53 -9.04168e-08 0
53.5 -9.04168e-08 0
53.5 -1.35676e-07 0
54 -1.35676e-07 0
54 -1.71812e-07 0
54.5 -1.71812e-07 0
54.5 -2.00268e-07 0
55 -2.00268e-07 0
55 -2.22695e-07 0
55.5 -2.22695e-07 0
55.5 -2.40717e-07 0
56 -2.40717e-07 0
56 -2.55767e-07 0
56.5 -2.55767e-07 0
56.5 -2.68998e-07 0
57 -2.68998e-07 0
57 -2.8125e-07 0
57.5 -2.8125e-07 0
57.5 -2.93072e-07 0
58 -2.93072e-07 0
58 -3.04761e-07 0
58.5 -3.04761e-07 0
58.5 -3.1641e-07 0
59 -3.1641e-07 0
59 -3.27962e-07 0
59.5 -3.27962e-07 0
59.5 -3.39251e-07 0
60 -3.39251e-07 0
60 -3.50042e-07 0
60.5 -3.50042e-07 0
60.5 -3.6006e-07 0
61 -3.6006e-07 0
61 -3.69021e-07 0
61.5 -3.69021e-07 0
61.5 -3.76645e-07 0
62 -3.76645e-07 0
62 -3.82684e-07 0
62.5 -3.82684e-07 0
62.5 -3.86933e-07 0
63 -3.86933e-07 0
63 -3.89245e-07 0
63.5 -3.89245e-07 0
63.5 -3.89538e-07 0
64 -3.89538e-07 0
64 -3.87802e-07 0
64.5 -3.87802e-07 0
64.5 -3.84098e-07 0
65 -3.84098e-07 0
65 -3.78557e-07 0
65.5 -3.78557e-07 0
65.5 -3.71367e-07 0
66 -3.71367e-07 0
66 -3.6277e-07 0
66.5 -3.6277e-07 0
66.5 -3.53038e-07 0
67 -3.53038e-07 0
67 -3.42466e-07 0
67.5 -3.42466e-07 0
67.5 -3.31348e-07 0
68 -3.31348e-07 0
68 -3.19956e-07 0
68.5 -3.19956e-07 0
68.5 -3.08525e-07 0
69 -3.08525e-07 0
69 -2.97215e-07 0
69.5 -2.97215e-07 0
69.5 -2.8609e-07 0
70 -2.8609e-07 0
70 -2.75068e-07 0
70.5 -2.75068e-07 0
70.5 -2.63883e-07 0
71 -2.63883e-07 0
71 -2.52029e-07 0
71.5 -2.52029e-07 0
71.5 -2.38712e-07 0
72 -2.38712e-07 0
72 -2.22824e-07 0
72.5 -2.22824e-07 0
72.5 -2.02942e-07 0
73 -2.02942e-07 0
73 -1.77396e-07 0
73.5 -1.77396e-07 0
73.5 -1.44401e-07 0
74 -1.44401e-07 0
74 -1.0227e-07 0
74.5 -1.0227e-07 0
74.5 -4.96955e-08 0
75 -4.96955e-08 0
75 1.39499e-08 0
75.5 1.39499e-08 0
75.5 8.8333e-08 0
76 8.8333e-08 0
76 1.71978e-07 0
76.5 1.71978e-07 0
76.5 2.62235e-07 0
77 2.62235e-07 0
77 3.55428e-07 0
77.5 3.55428e-07 0
77.5 4.47182e-07 0
78 4.47182e-07 0
78 5.32873e-07 0
78.5 5.32873e-07 0
78.5 6.08114e-07 0
79 6.08114e-07 0
79 6.69201e-07 0
79.5 6.69201e-07 0
79.5 7.13414e-07 0
80 7.13414e-07 0
80 7.39148e-07 0
80.5 7.39148e-07 0
80.5 7.45859e-07 0
81 7.45859e-07 0
81 7.33881e-07 0
81.5 7.33881e-07 0
81.5 7.0418e-07 0
82 7.0418e-07 0
82 6.58124e-07 0
82.5 6.58124e-07 0
82.5 5.97334e-07 0
83 5.97334e-07 0
83 5.23635e-07 0
83.5 5.23635e-07 0
83.5 4.39106e-07 0
84 4.39106e-07 0
84 3.46153e-07 0
84.5 3.46153e-07 0
84.5 2.47565e-07 0
85 2.47565e-07 0
85 1.46486e-07 0
85.5 1.46486e-07 0
85.5 4.62659e-08 0
86 4.62659e-08 0
86 -4.97788e-08 0
86.5 -4.97788e-08 0
86.5 -1.38668e-07 0
87 -1.38668e-07 0
87 -2.18043e-07 0
87.5 -2.18043e-07 0
87.5 -2.86372e-07 0
88 -2.86372e-07 0
88 -3.43036e-07 0
88.5 -3.43036e-07 0
88.5 -3.88277e-07 0
89 -3.88277e-07 0
89 -4.23037e-07 0
89.5 -4.23037e-07 0
89.5 -4.48731e-07 0
90 -4.48731e-07 0
90 -4.66995e-07 0
90.5 -4.66995e-07 0
90.5 -4.79481e-07 0
91 -4.79481e-07 0
91 -4.87686e-07 0
91.5 -4.87686e-07 0
91.5 -4.9287e-07 0
92 -4.9287e-07 0
92 -4.96018e-07 0
92.5 -4.96018e-07 0
92.5 -4.97856e-07 0
93 -4.97856e-07 0
93 -4.98887e-07 0
93.5 -4.98887e-07 0
93.5 -4.99444e-07 0
94 -4.99444e-07 0
94 -4.99732e-07 0
94.5 -4.99732e-07 0
94.5 -5e-07 0
95 -5e-07 0
95 -5e-07 0
95.5 -5e-07 0
95.5 -5e-07 0
96 -5e-07 0
96 -5e-07 0
96.5 -5e-07 0
96.5 -5e-07 0
97 -5e-07 0
97 -5e-07 0
97.5 -5e-07 0
97.5 -5e-07 0
98 -5e-07 0
98 -5e-07 0
98.5 -5e-07 0
98.5 -5e-07 0
99 -5e-07 0
99 -5e-07 0
99.5 -5e-07 0
99.5 -5e-07 0
100 -5e-07 0
100 -5e-07 0
110 -5e-07 0
