# z rho mu
17 2.30481e-06 0
17.5 2.30481e-06 0
17.5 2.36945e-06 0
18 2.36945e-06 0
18 2.44369e-06 0
18.5 2.44369e-06 0
18.5 2.52664e-06 0
19 2.52664e-06 0
19 2.61677e-06 0
19.5 2.61677e-06 0
19.5 2.71205e-06 0
20 2.71205e-06 0
20 2.81e-06 0
20.5 2.81e-06 0
20.5 2.90795e-06 0
21 2.90795e-06 0
21 3.00323e-06 0
21.5 3.00323e-06 0
21.5 3.09336e-06 0
22 3.09336e-06 0
22 3.17631e-06 0
22.5 3.17631e-06 0
22.5 3.25055e-06 0
23 3.25055e-06 0
23 3.31519e-06 0
23.5 3.31519e-06 0
23.5 3.36992e-06 0
24 3.36992e-06 0
24 3.41501e-06 0
24.5 3.41501e-06 0
24.5 3.45112e-06 0
25 3.45112e-06 0
25 3.47926e-06 0
25.5 3.47926e-06 0
25.5 3.50059e-06 0
26 3.50059e-06 0
26 3.5163e-06 0
26.5 3.5163e-06 0
26.5 3.52754e-06 0
27 3.52754e-06 0
27 3.53534e-06 0
27.5 3.53534e-06 0
27.5 3.54057e-06 0
28 3.54057e-06 0
28 3.54388e-06 0
28.5 3.54388e-06 0
28.5 3.54578e-06 0
29 3.54578e-06 0
29 3.54658e-06 0
29.5 3.54658e-06 0
29.5 3.54644e-06 0
30 3.54644e-06 0
30 3.54533e-06 0
30.5 3.54533e-06 0
30.5 3.54311e-06 0
31 3.54311e-06 0
31 3.53946e-06 0
31.5 3.53946e-06 0
31.5 3.5339e-06 0
32 3.5339e-06 0
32 3.52582e-06 0
32.5 3.52582e-06 0
32.5 3.51444e-06 0
33 3.51444e-06 0
33 3.49885e-06 0
33.5 3.49885e-06 0
33.5 3.47804e-06 0
34 3.47804e-06 0
34 3.45097e-06 0
34.5 3.45097e-06 0
34.5 3.4166e-06 0
35 3.4166e-06 0
35 3.37398e-06 0
35.5 3.37398e-06 0
35.5 3.32236e-06 0
36 3.32236e-06 0
36 3.26132e-06 0
36.5 3.26132e-06 0
36.5 3.19082e-06 0
37 3.19082e-06 0
37 3.11135e-06 0
37.5 3.11135e-06 0
37.5 3.024e-06 0
38 3.024e-06 0
38 2.93047e-06 0
38.5 2.93047e-06 0
38.5 2.83311e-06 0
39 2.83311e-06 0
39 2.73473e-06 0
39.5 2.73473e-06 0
39.5 2.63848e-06 0
40 2.63848e-06 0
40 2.54752e-06 0
40.5 2.54752e-06 0
40.5 2.46472e-06 0
41 2.46472e-06 0
41 2.39235e-06 0
41.5 2.39235e-06 0
41.5 2.33185e-06 0
42 2.33185e-06 0
42 2.28367e-06 0
42.5 2.28367e-06 0
42.5 2.24726e-06 0
43 2.24726e-06 0
43 2.22121e-06 0
43.5 2.22121e-06 0
43.5 2.20338e-06 0
44 2.20338e-06 0
44 2.19107e-06 0
44.5 2.19107e-06 0
44.5 2.18111e-06 0
45 2.18111e-06 0
45 2.16994e-06 0
45.5 2.16994e-06 0
45.5 2.15352e-06 0
46 2.15352e-06 0
46 2.12747e-06 0
46.5 2.12747e-06 0
46.5 2.08717e-06 0
47 2.08717e-06 0
47 2.02812e-06 0
47.5 2.02812e-06 0
47.5 1.94649e-06 0
48 1.94649e-06 0
48 1.83975e-06 0
48.5 1.83975e-06 0
48.5 1.70733e-06 0
49 1.70733e-06 0
49 1.55103e-06 0
49.5 1.55103e-06 0
49.5 1.37513e-06 0
50 1.37513e-06 0
50 1.18608e-06 0
50.5 1.18608e-06 0
50.5 9.91752e-07 0
51 9.91752e-07 0
51 8.00506e-07 0
51.5 8.00506e-07 0
51.5 6.20102e-07 0
52 6.20102e-07 0
52 4.56817e-07 0
52.5 4.56817e-07 0
52.5 3.1484e-07 0
53 3.1484e-07 0
53 1.96059e-07 0
53.5 1.96059e-07 0
53.5 1.00222e-07 0
54 1.00222e-07 0
54 2.53856e-08 0
54.5 2.53856e-08 0
54.5 -3.14986e-08 0
55 -3.14986e-08 0
55 -7.39751e-08 0
55.5 -7.39751e-08 0
55.5 -1.05575e-07 0
56 -1.05575e-07 0
56 -1.29457e-07 0
56.5 -1.29457e-07 0
56.5 -1.48203e-07 0
57 -1.48203e-07 0
57 -1.63766e-07 0
57.5 -1.63766e-07 0
57.5 -1.77496e-07 0
58 -1.77496e-07 0
58 -1.90242e-07 0
58.5 -1.90242e-07 0
58.5 -2.02453e-07 0
59 -2.02453e-07 0
59 -2.14292e-07 0
59.5 -2.14292e-07 0
59.5 -2.25722e-07 0
60 -2.25722e-07 0
60 -2.36579e-07 0
60.5 -2.36579e-07 0
60.5 -2.46628e-07 0
61 -2.46628e-07 0
61 -2.55601e-07 0
61.5 -2.55601e-07 0
61.5 -2.63231e-07 0
62 -2.63231e-07 0
62 -2.69272e-07 0
62.5 -2.69272e-07 0
62.5 -2.73522e-07 0
63 -2.73522e-07 0
63 -2.75835e-07 0
63.5 -2.75835e-07 0
63.5 -2.76128e-07 0
64 -2.76128e-07 0
64 -2.74392e-07 0
64.5 -2.74392e-07 0
64.5 -2.70688e-07 0
65 -2.70688e-07 0
65 -2.65146e-07 0
65.5 -2.65146e-07 0
65.5 -2.57955e-07 0
66 -2.57955e-07 0
66 -2.49354e-07 0
66.5 -2.49354e-07 0
66.5 -2.39614e-07 0
67 -2.39614e-07 0
67 -2.29023e-07 0
67.5 -2.29023e-07 0
67.5 -2.17861e-07 0
68 -2.17861e-07 0
68 -2.06377e-07 0
68.5 -2.06377e-07 0
68.5 -1.94751e-07 0
69 -1.94751e-07 0
69 -1.83055e-07 0
69.5 -1.83055e-07 0
69.5 -1.71188e-07 0
70 -1.71188e-07 0
70 -1.58801e-07 0
70.5 -1.58801e-07 0
70.5 -1.452e-07 0
71 -1.452e-07 0
71 -1.29241e-07 0
71.5 -1.29241e-07 0
71.5 -1.09225e-07 0
72 -1.09225e-07 0
72 -8.28326e-08 0
72.5 -8.28326e-08 0
72.5 -4.71361e-08 0
73 -4.71361e-08 0
73 1.27403e-09 0
73.5 1.27403e-09 0
73.5 6.60064e-08 0
74 6.60064e-08 0
74 1.50426e-07 0
74.5 1.50426e-07 0
74.5 2.57086e-07 0
75 2.57086e-07 0
75 3.87112e-07 0
75.5 3.87112e-07 0
75.5 5.39671e-07 0
76 5.39671e-07 0
76 7.11655e-07 0
76.5 7.11655e-07 0
76.5 8.97714e-07 0
77 8.97714e-07 0
77 1.09067e-06 0
77.5 1.09067e-06 0
77.5 1.28229e-06 0
78 1.28229e-06 0
78 1.46431e-06 0
78.5 1.46431e-06 0
78.5 1.62947e-06 0
79 1.62947e-06 0
79 1.77234e-06 0
79.5 1.77234e-06 0
79.5 1.8899e-06 0
80 1.8899e-06 0
80 1.98158e-06 0
80.5 1.98158e-06 0
80.5 2.04895e-06 0
81 2.04895e-06 0
81 2.09518e-06 0
81.5 2.09518e-06 0
81.5 2.12431e-06 0
82 2.12431e-06 0
82 2.14064e-06 0
82.5 2.14064e-06 0
82.5 2.14829e-06 0
83 2.14829e-06 0
83 2.15091e-06 0
83.5 2.15091e-06 0
83.5 2.15164e-06 0
84 2.15164e-06 0
84 2.15306e-06 0
84.5 2.15306e-06 0
84.5 2.15731e-06 0
85 2.15731e-06 0
85 2.16599e-06 0
85.5 2.16599e-06 0
85.5 2.18012e-06 0
86 2.18012e-06 0
86 2.20009e-06 0
86.5 2.20009e-06 0
86.5 2.22557e-06 0
87 2.22557e-06 0
87 2.25556e-06 0
87.5 2.25556e-06 0
87.5 2.28851e-06 0
88 2.28851e-06 0
88 2.32259e-06 0
88.5 2.32259e-06 0
88.5 2.35592e-06 0
89 2.35592e-06 0
89 2.38685e-06 0
89.5 2.38685e-06 0
89.5 2.41415e-06 0
90 2.41415e-06 0
90 2.43713e-06 0
90.5 2.43713e-06 0
90.5 2.45558e-06 0
91 2.45558e-06 0
91 2.46974e-06 0
91.5 2.46974e-06 0
91.5 2.48014e-06 0
92 2.48014e-06 0
92 2.48743e-06 0
92.5 2.48743e-06 0
92.5 2.49234e-06 0
93 2.49234e-06 0
93 2.49551e-06 0
93.5 2.49551e-06 0
93.5 2.49746e-06 0
94 2.49746e-06 0
94 2.49862e-06 0
94.5 2.49862e-06 0
94.5 2.5e-06 0
95 2.5e-06 0
95 2.5e-06 0
95.5 2.5e-06 0
95.5 2.5e-06 0
96 2.5e-06 0
96 2.5e-06 0
96.5 2.5e-06 0
96.5 2.5e-06 0
97 2.5e-06 0
97 2.5e-06 0
97.5 2.5e-06 0
97.5 2.5e-06 0
98 2.5e-06 0
98 2.5e-06 0
98.5 2.5e-06 0
98.5 2.5e-06 0
99 2.5e-06 0
99 2.5e-06 0
99.5 2.5e-06 0
99.5 2.5e-06 0
100 2.5e-06 0
100 2.5e-06 0
110 2.5e-06 0
