# z rho mu
17 2.30481e-06 0
17.5 2.30481e-06 0
17.5 2.36945e-06 0
18 2.36945e-06 0
18 2.44369e-06 0
18.5 2.44369e-06 0
18.5 2.52664e-06 0
19 2.52664e-06 0
19 2.61677e-06 0
19.5 2.61677e-06 0
19.5 2.71205e-06 0
20 2.71205e-06 0
20 2.81e-06 0
20.5 2.81e-06 0
20.5 2.90795e-06 0
21 2.90795e-06 0
21 3.00323e-06 0
21.5 3.00323e-06 0
21.5 3.09336e-06 0
22 3.09336e-06 0
22 3.17631e-06 0
22.5 3.17631e-06 0
22.5 3.25055e-06 0
23 3.25055e-06 0
23 3.31519e-06 0
23.5 3.31519e-06 0
23.5 3.36993e-06 0
24 3.36993e-06 0
24 3.41501e-06 0
24.5 3.41501e-06 0
24.5 3.45113e-06 0
25 3.45113e-06 0
25 3.47929e-06 0
25.5 3.47929e-06 0
25.5 3.50064e-06 0
26 3.50064e-06 0
26 3.51641e-06 0
26.5 3.51641e-06 0
26.5 3.52776e-06 0
27 3.52776e-06 0
27 3.53577e-06 0
27.5 3.53577e-06 0
27.5 3.54138e-06 0
28 3.54138e-06 0
28 3.54538e-06 0
28.5 3.54538e-06 0
28.5 3.54848e-06 0
29 3.54848e-06 0
29 3.55131e-06 0
29.5 3.55131e-06 0
29.5 3.55449e-06 0
30 3.55449e-06 0
30 3.55873e-06 0
30.5 3.55873e-06 0
30.5 3.56482e-06 0
31 3.56482e-06 0
31 3.57374e-06 0
31.5 3.57374e-06 0
31.5 3.58671e-06 0
32 3.58671e-06 0
32 3.60512e-06 0
32.5 3.60512e-06 0
32.5 3.63058e-06 0
33 3.63058e-06 0
33 3.66478e-06 0
33.5 3.66478e-06 0
33.5 3.70933e-06 0
34 3.70933e-06 0
34 3.76553e-06 0
34.5 3.76553e-06 0
34.5 3.83413e-06 0
35 3.83413e-06 0
35 3.91497e-06 0
35.5 3.91497e-06 0
35.5 4.0068e-06 0
36 4.0068e-06 0
36 4.10703e-06 0
36.5 4.10703e-06 0
36.5 4.21177e-06 0
37 4.21177e-06 0
37 4.316e-06 0
37.5 4.316e-06 0
37.5 4.41396e-06 0
38 4.41396e-06 0
38 4.49976e-06 0
38.5 4.49976e-06 0
38.5 4.56805e-06 0
39 4.56805e-06 0
39 4.61467e-06 0
39.5 4.61467e-06 0
39.5 4.63725e-06 0
40 4.63725e-06 0
40 4.63538e-06 0
40.5 4.63538e-06 0
40.5 4.61069e-06 0
41 4.61069e-06 0
41 4.56642e-06 0
41.5 4.56642e-06 0
41.5 4.50693e-06 0
42 4.50693e-06 0
42 4.43698e-06 0
42.5 4.43698e-06 0
42.5 4.36115e-06 0
43 4.36115e-06 0
43 4.28328e-06 0
43.5 4.28328e-06 0
43.5 4.20605e-06 0
44 4.20605e-06 0
44 4.13076e-06 0
44.5 4.13076e-06 0
44.5 4.05712e-06 0
45 4.05712e-06 0
45 3.98314e-06 0
45.5 3.98314e-06 0
45.5 3.90507e-06 0
46 3.90507e-06 0
46 3.81757e-06 0
46.5 3.81757e-06 0
46.5 3.71405e-06 0
47 3.71405e-06 0
47 3.58738e-06 0
47.5 3.58738e-06 0
47.5 3.43093e-06 0
48 3.43093e-06 0
48 3.23977e-06 0
48.5 3.23977e-06 0
48.5 3.01193e-06 0
49 3.01193e-06 0
49 2.74919e-06 0
49.5 2.74919e-06 0
49.5 2.45743e-06 0
50 2.45743e-06 0
50 2.14622e-06 0
50.5 2.14622e-06 0
50.5 1.82768e-06 0
51 1.82768e-06 0
51 1.51495e-06 0
51.5 1.51495e-06 0
51.5 1.2204e-06 0
52 1.2204e-06 0
52 9.54166e-07 0
52.5 9.54166e-07 0
52.5 7.2308e-07 0
53 7.2308e-07 0
53 5.30281e-07 0
53.5 5.30281e-07 0
53.5 3.75437e-07 0
54 3.75437e-07 0
54 2.5545e-07 0
54.5 2.5545e-07 0
54.5 1.65399e-07 0
55 1.65399e-07 0
55 9.95316e-08 0
55.5 9.95316e-08 0
55.5 5.20902e-08 0
56 5.20902e-08 0
56 1.79058e-08 0
56.5 1.79058e-08 0
56.5 -7.27695e-09 0
57 -7.27695e-09 0
57 -2.6701e-08 0
57.5 -2.6701e-08 0
57.5 -4.26575e-08 0
58 -4.26575e-08 0
58 -5.66356e-08 0
58.5 -5.66356e-08 0
58.5 -6.95027e-08 0
59 -6.95027e-08 0
59 -8.16768e-08 0
59.5 -8.16768e-08 0
59.5 -9.32712e-08 0
60 -9.32712e-08 0
60 -1.04206e-07 0
60.5 -1.04206e-07 0
60.5 -1.1429e-07 0
61 -1.1429e-07 0
61 -1.23279e-07 0
61.5 -1.23279e-07 0
61.5 -1.30915e-07 0
62 -1.30915e-07 0
62 -1.36959e-07 0
62.5 -1.36959e-07 0
62.5 -1.4121e-07 0
63 -1.4121e-07 0
63 -1.43522e-07 0
63.5 -1.43522e-07 0
63.5 -1.43816e-07 0
64 -1.43816e-07 0
64 -1.4208e-07 0
64.5 -1.4208e-07 0
64.5 -1.38376e-07 0
65 -1.38376e-07 0
65 -1.32833e-07 0
65.5 -1.32833e-07 0
65.5 -1.25641e-07 0
66 -1.25641e-07 0
66 -1.17036e-07 0
66.5 -1.17036e-07 0
66.5 -1.07286e-07 0
67 -1.07286e-07 0
67 -9.66728e-08 0
67.5 -9.66728e-08 0
67.5 -8.54606e-08 0
68 -8.54606e-08 0
68 -7.38672e-08 0
68.5 -7.38672e-08 0
68.5 -6.20153e-08 0
69 -6.20153e-08 0
69 -4.98677e-08 0
69.5 -4.98677e-08 0
69.5 -3.71353e-08 0
70 -3.71353e-08 0
70 -2.31552e-08 0
70.5 -2.31552e-08 0
70.5 -6.73698e-09 0
71 -6.73698e-09 0
71 1.40106e-08 0
71.5 1.40106e-08 0
71.5 4.18437e-08 0
72 4.18437e-08 0
72 8.04905e-08 0
72.5 8.04905e-08 0
72.5 1.34638e-07 0
73 1.34638e-07 0
73 2.09723e-07 0
73.5 2.09723e-07 0
73.5 3.11482e-07 0
74 3.11482e-07 0
74 4.45239e-07 0
74.5 4.45239e-07 0
74.5 6.14999e-07 0
75 6.14999e-07 0
75 8.22469e-07 0
75.5 8.22469e-07 0
75.5 1.06623e-06 0
76 1.06623e-06 0
76 1.34128e-06 0
76.5 1.34128e-06 0
76.5 1.63911e-06 0
77 1.63911e-06 0
77 1.94845e-06 0
77.5 1.94845e-06 0
77.5 2.25658e-06 0
78 2.25658e-06 0
78 2.55099e-06 0
78.5 2.55099e-06 0
78.5 2.82105e-06 0
79 2.82105e-06 0
79 3.05934e-06 0
79.5 3.05934e-06 0
79.5 3.26248e-06 0
80 3.26248e-06 0
80 3.43108e-06 0
80.5 3.43108e-06 0
80.5 3.56923e-06 0
81 3.56923e-06 0
81 3.68336e-06 0
81.5 3.68336e-06 0
81.5 3.78112e-06 0
82 3.78112e-06 0
82 3.87024e-06 0
82.5 3.87024e-06 0
82.5 3.95774e-06 0
83 3.95774e-06 0
83 4.04941e-06 0
83.5 4.04941e-06 0
83.5 4.14959e-06 0
84 4.14959e-06 0
84 4.26113e-06 0
84.5 4.26113e-06 0
84.5 4.38535e-06 0
85 4.38535e-06 0
85 4.52207e-06 0
85.5 4.52207e-06 0
85.5 4.66961e-06 0
86 4.66961e-06 0
86 4.82494e-06 0
86.5 4.82494e-06 0
86.5 4.98385e-06 0
87 4.98385e-06 0
87 5.14142e-06 0
87.5 5.14142e-06 0
87.5 5.29254e-06 0
88 5.29254e-06 0
88 5.43248e-06 0
88.5 5.43248e-06 0
88.5 5.55748e-06 0
89 5.55748e-06 0
89 5.66505e-06 0
89.5 5.66505e-06 0
89.5 5.75419e-06 0
90 5.75419e-06 0
90 5.82528e-06 0
90.5 5.82528e-06 0
90.5 5.87982e-06 0
91 5.87982e-06 0
91 5.92008e-06 0
91.5 5.92008e-06 0
91.5 5.94864e-06 0
92 5.94864e-06 0
92 5.96813e-06 0
92.5 5.96813e-06 0
92.5 5.98091e-06 0
93 5.98091e-06 0
93 5.98897e-06 0
93.5 5.98897e-06 0
93.5 5.99385e-06 0
94 5.99385e-06 0
94 5.9967e-06 0
94.5 5.9967e-06 0
94.5 6e-06 0
95 6e-06 0
95 6e-06 0
95.5 6e-06 0
95.5 6e-06 0
96 6e-06 0
96 6e-06 0
96.5 6e-06 0
96.5 6e-06 0
97 6e-06 0
97 6e-06 0
97.5 6e-06 0
97.5 6e-06 0
98 6e-06 0
98 6e-06 0
98.5 6e-06 0
98.5 6e-06 0
99 6e-06 0
99 6e-06 0
99.5 6e-06 0
99.5 6e-06 0
100 6e-06 0
100 6e-06 0
110 6e-06 0
