# z rho mu
17 2.30481e-06 0
17.5 2.30481e-06 0
17.5 2.36945e-06 0
18 2.36945e-06 0
18 2.44369e-06 0
18.5 2.44369e-06 0
18.5 2.52664e-06 0
19 2.52664e-06 0
19 2.61677e-06 0
19.5 2.61677e-06 0
19.5 2.71205e-06 0
20 2.71205e-06 0
20 2.81e-06 0
20.5 2.81e-06 0
20.5 2.90795e-06 0
21 2.90795e-06 0
21 3.00323e-06 0
21.5 3.00323e-06 0
21.5 3.09336e-06 0
22 3.09336e-06 0
22 3.17631e-06 0
22.5 3.17631e-06 0
22.5 3.25055e-06 0
23 3.25055e-06 0
23 3.31519e-06 0
23.5 3.31519e-06 0
23.5 3.36992e-06 0
24 3.36992e-06 0
24 3.41501e-06 0
24.5 3.41501e-06 0
24.5 3.45112e-06 0
25 3.45112e-06 0
25 3.47926e-06 0
25.5 3.47926e-06 0
25.5 3.50058e-06 0
26 3.50058e-06 0
26 3.51628e-06 0
26.5 3.51628e-06 0
26.5 3.52751e-06 0
27 3.52751e-06 0
27 3.53528e-06 0
27.5 3.53528e-06 0
27.5 3.54045e-06 0
28 3.54045e-06 0
28 3.54367e-06 0
28.5 3.54367e-06 0
28.5 3.5454e-06 0
29 3.5454e-06 0
29 3.54591e-06 0
29.5 3.54591e-06 0
29.5 3.54529e-06 0
30 3.54529e-06 0
30 3.54342e-06 0
30.5 3.54342e-06 0
30.5 3.54001e-06 0
31 3.54001e-06 0
31 3.53456e-06 0
31.5 3.53456e-06 0
31.5 3.52636e-06 0
32 3.52636e-06 0
32 3.51449e-06 0
32.5 3.51449e-06 0
32.5 3.49785e-06 0
33 3.49785e-06 0
33 3.47514e-06 0
33.5 3.47514e-06 0
33.5 3.445e-06 0
34 3.445e-06 0
34 3.40604e-06 0
34.5 3.40604e-06 0
34.5 3.35695e-06 0
35 3.35695e-06 0
35 3.29669e-06 0
35.5 3.29669e-06 0
35.5 3.22459e-06 0
36 3.22459e-06 0
36 3.14051e-06 0
36.5 3.14051e-06 0
36.5 3.04497e-06 0
37 3.04497e-06 0
37 2.93926e-06 0
37.5 2.93926e-06 0
37.5 2.82543e-06 0
38 2.82543e-06 0
38 2.70629e-06 0
38.5 2.70629e-06 0
38.5 2.58526e-06 0
39 2.58526e-06 0
39 2.46617e-06 0
39.5 2.46617e-06 0
39.5 2.35295e-06 0
40 2.35295e-06 0
40 2.24925e-06 0
40.5 2.24925e-06 0
40.5 2.15815e-06 0
41 2.15815e-06 0
41 2.08177e-06 0
41.5 2.08177e-06 0
41.5 2.02113e-06 0
42 2.02113e-06 0
42 1.97605e-06 0
42.5 1.97605e-06 0
42.5 1.94527e-06 0
43 1.94527e-06 0
43 1.92663e-06 0
43.5 1.92663e-06 0
43.5 1.91728e-06 0
44 1.91728e-06 0
44 1.91397e-06 0
44.5 1.91397e-06 0
44.5 1.91311e-06 0
45 1.91311e-06 0
45 1.91091e-06 0
45.5 1.91091e-06 0
45.5 1.9033e-06 0
46 1.9033e-06 0
46 1.88603e-06 0
46.5 1.88603e-06 0
46.5 1.85476e-06 0
47 1.85476e-06 0
47 1.80537e-06 0
47.5 1.80537e-06 0
47.5 1.73443e-06 0
48 1.73443e-06 0
48 1.63975e-06 0
48.5 1.63975e-06 0
48.5 1.52096e-06 0
49 1.52096e-06 0
49 1.37986e-06 0
49.5 1.37986e-06 0
49.5 1.22051e-06 0
50 1.22051e-06 0
50 1.04891e-06 0
50.5 1.04891e-06 0
50.5 8.72333e-07 0
51 8.72333e-07 0
51 6.98442e-07 0
51.5 6.98442e-07 0
51.5 5.34345e-07 0
52 5.34345e-07 0
52 3.85767e-07 0
52.5 3.85767e-07 0
52.5 2.5652e-07 0
53 2.5652e-07 0
53 1.48313e-07 0
53.5 1.48313e-07 0
53.5 6.09061e-08 0
54 6.09061e-08 0
54 -7.48067e-09 0
54.5 -7.48067e-09 0
54.5 -5.96269e-08 0
55 -5.96269e-08 0
55 -9.87618e-08 0
55.5 -9.87618e-08 0
55.5 -1.28099e-07 0
56 -1.28099e-07 0
56 -1.50508e-07 0
56.5 -1.50508e-07 0
56.5 -1.68336e-07 0
57 -1.68336e-07 0
57 -1.83346e-07 0
57.5 -1.83346e-07 0
57.5 -1.96759e-07 0
58 -1.96759e-07 0
58 -2.09328e-07 0
58.5 -2.09328e-07 0
58.5 -2.21446e-07 0
59 -2.21446e-07 0
59 -2.33237e-07 0
59.5 -2.33237e-07 0
59.5 -2.44643e-07 0
60 -2.44643e-07 0
60 -2.5549e-07 0
60.5 -2.5549e-07 0
60.5 -2.65533e-07 0
61 -2.65533e-07 0
61 -2.74504e-07 0
61.5 -2.74504e-07 0
61.5 -2.82133e-07 0
62 -2.82133e-07 0
62 -2.88174e-07 0
62.5 -2.88174e-07 0
62.5 -2.92424e-07 0
63 -2.92424e-07 0
63 -2.94736e-07 0
63.5 -2.94736e-07 0
63.5 -2.95029e-07 0
64 -2.95029e-07 0
64 -2.93293e-07 0
64.5 -2.93293e-07 0
64.5 -2.8959e-07 0
65 -2.8959e-07 0
65 -2.84048e-07 0
65.5 -2.84048e-07 0
65.5 -2.76857e-07 0
66 -2.76857e-07 0
66 -2.68257e-07 0
66.5 -2.68257e-07 0
66.5 -2.58518e-07 0
67 -2.58518e-07 0
67 -2.4793e-07 0
67.5 -2.4793e-07 0
67.5 -2.36776e-07 0
68 -2.36776e-07 0
68 -2.25307e-07 0
68.5 -2.25307e-07 0
68.5 -2.13713e-07 0
69 -2.13713e-07 0
69 -2.02082e-07 0
69.5 -2.02082e-07 0
69.5 -1.90338e-07 0
70 -1.90338e-07 0
70 -1.78178e-07 0
70.5 -1.78178e-07 0
70.5 -1.64981e-07 0
71 -1.64981e-07 0
71 -1.49706e-07 0
71.5 -1.49706e-07 0
71.5 -1.30806e-07 0
72 -1.30806e-07 0
72 -1.06164e-07 0
72.5 -1.06164e-07 0
72.5 -7.31038e-08 0
73 -7.31038e-08 0
73 -2.85043e-08 0
73.5 -2.85043e-08 0
73.5 3.09386e-08 0
74 3.09386e-08 0
74 1.0831e-07 0
74.5 1.0831e-07 0
74.5 2.05956e-07 0
75 2.05956e-07 0
75 3.24919e-07 0
75.5 3.24919e-07 0
75.5 4.64448e-07 0
76 4.64448e-07 0
76 6.21709e-07 0
76.5 6.21709e-07 0
76.5 7.91801e-07 0
77 7.91801e-07 0
77 9.68128e-07 0
77.5 9.68128e-07 0
77.5 1.14311e-06 0
78 1.14311e-06 0
78 1.30907e-06 0
78.5 1.30907e-06 0
78.5 1.45924e-06 0
79 1.45924e-06 0
79 1.58849e-06 0
79.5 1.58849e-06 0
79.5 1.69382e-06 0
80 1.69382e-06 0
80 1.77451e-06 0
80.5 1.77451e-06 0
80.5 1.83177e-06 0
81 1.83177e-06 0
81 1.86829e-06 0
81.5 1.86829e-06 0
81.5 1.88762e-06 0
82 1.88762e-06 0
82 1.89355e-06 0
82.5 1.89355e-06 0
82.5 1.8898e-06 0
83 1.8898e-06 0
83 1.8797e-06 0
83.5 1.8797e-06 0
83.5 1.86622e-06 0
84 1.86622e-06 0
84 1.85191e-06 0
84.5 1.85191e-06 0
84.5 1.83902e-06 0
85 1.83902e-06 0
85 1.8294e-06 0
85.5 1.8294e-06 0
85.5 1.82448e-06 0
86 1.82448e-06 0
86 1.82511e-06 0
86.5 1.82511e-06 0
86.5 1.83153e-06 0
87 1.83153e-06 0
87 1.84329e-06 0
87.5 1.84329e-06 0
87.5 1.85936e-06 0
88 1.85936e-06 0
88 1.87832e-06 0
88.5 1.87832e-06 0
88.5 1.89855e-06 0
89 1.89855e-06 0
89 1.91853e-06 0
89.5 1.91853e-06 0
89.5 1.93701e-06 0
90 1.93701e-06 0
90 1.95311e-06 0
90.5 1.95311e-06 0
90.5 1.96641e-06 0
91 1.96641e-06 0
91 1.97684e-06 0
91.5 1.97684e-06 0
91.5 1.98463e-06 0
92 1.98463e-06 0
92 1.99019e-06 0
92.5 1.99019e-06 0
92.5 1.99398e-06 0
93 1.99398e-06 0
93 1.99644e-06 0
93.5 1.99644e-06 0
93.5 1.99798e-06 0
94 1.99798e-06 0
94 1.99889e-06 0
94.5 1.99889e-06 0
94.5 2e-06 0
95 2e-06 0
95 2e-06 0
95.5 2e-06 0
95.5 2e-06 0
96 2e-06 0
96 2e-06 0
96.5 2e-06 0
96.5 2e-06 0
97 2e-06 0
97 2e-06 0
97.5 2e-06 0
97.5 2e-06 0
98 2e-06 0
98 2e-06 0
98.5 2e-06 0
98.5 2e-06 0
99 2e-06 0
99 2e-06 0
99.5 2e-06 0
99.5 2e-06 0
100 2e-06 0
100 2e-06 0
110 2e-06 0
